,0.74
0.9914,0.136
0.9198,0.102
0.8593,-0.005
0.7993,-0.1
0.739,-0.177
0.6792,-0.237
0.6193,-0.287
0.5593,-0.328
0.4997,-0.368
0.4492,-0.393
0.3992,-0.421
0.3496,-0.44
0.2996,-0.472
0.2491,-0.499
0.1994,-0.525
0.1493,-0.545
0.0992,-0.626
0.0745,-0.772
0.0492,-0.784
0.0342,-0.894
0.0198,-1.091
0.0094,-0.204
0.0046,
0.0013,0.964
0,1.146
0.0019,-0.738
0.0056,-0.934
0.0108,-0.97
0.0251,-1.04
0.0499,-0.768
0.0999,-0.649
0.15,-0.537
0.2008,-0.518
0.2998,-0.469
0.3998,-0.429
0.4999,-0.38
0.601,-0.305
0.6999,-0.223
0.7995,-0.098
0.8997,0.067
