,0.79
1,-0.0784
0.98,-0.0835
0.93,-0.2068
0.9,-0.3321
0.85,-0.9064
0.8,-0.7949
0.75,-0.7076
0.7,-0.6341
0.65,-0.5619
0.6,-0.5057
0.55,-0.4642
0.5,-0.4375
0.45,-0.3683
0.4,-0.6608
0.35,-0.7295
0.3,-0.7992
0.25,-0.7934
0.2,-0.7934
0.15,-0.8173
0.1,-0.8125
0.07,-0.8335
0.05,-0.7561
0.03,-0.7559
0.02,-0.6972
0.002,0.542
0,1.176
0.004,0.5027
0.01,0.2303
0.02,-0.0292
0.03,-0.1517
0.05,-0.2056
0.07,-0.2731
0.1,-0.2886
0.15,-0.3121
0.2,-0.2523
0.25,-0.2242
0.3,-0.1876
0.35,-0.1833
0.4,-0.1894
0.45,-0.1835
0.5,-0.2013
0.55,-0.2284
0.6,-0.1797
0.65,0.0208
0.7,0.2655
0.75,0.3538
0.8,0.4222
0.85,0.4813
0.9,0.5136
0.93,0.5117
0.95,0.4963
0.97,0.4563
0.98,0.4127
