x/c,0.122
0.998203055,0.353741497
0.944294699,0.462585034
0.895777179,0.453514739
0.848158131,0.507936508
0.802336029,0.507936508
0.757412399,0.498866213
0.714285714,0.489795918
0.67115903,0.471655329
0.630727763,0.453514739
0.591194969,0.426303855
0.552560647,0.426303855
0.516621743,0.41723356
0.480682839,0.399092971
0.446540881,0.408163265
0.414195867,0.41723356
0.380952381,0.471655329
0.350404313,0.580498866
0.320754717,0.752834467
0.292003594,0.934240363
0.265049416,1.088435374
0.238993711,1.242630385
0.215633423,1.351473923
0.192273136,1.469387755
0.171608266,1.623582766
0.150943396,1.795918367
0.130278527,1.941043084
0.113207547,2.013605442
0.096136568,2.131519274
0.079964061,2.267573696
0.067385445,2.349206349
0.054806828,2.421768707
0.044025157,2.485260771
0.034141959,2.557823129
0.025157233,2.693877551
0.017969452,2.875283447
0.012578616,3.047619048
0.000898473,3.682539683
0.008086253,3.002267574
0.00359389,2.911564626
0.000898473,1.369614512
0.00359389,-0.126984127
0.012578616,-0.807256236
0.026055705,-0.970521542
0.042228212,-0.961451247
0.062893082,-0.897959184
0.088948787,-0.843537415
0.115902965,-0.761904762
0.149146451,-0.680272109
0.185983827,-0.580498866
0.225516622,-0.471655329
0.274034142,-0.371882086
0.315363881,-0.317460317
0.369272237,-0.253968254
0.42228212,-0.20861678
0.480682839,-0.181405896
0.541778976,-0.199546485
0.606469003,-0.22675737
0.675651393,-0.253968254
0.749326146,-0.263038549
0.823899371,-0.235827664
0.905660377,-0.099773243
