xc,yb,surf,section,cp
0.99619,0.05,U,1,0.106972953
0.95624,0.05,U,1,0.029074466
0.900483,0.05,U,1,-0.040929118
0.843881,0.05,U,1,-0.089479084
0.785998,0.05,U,1,-0.12746035
0.72819,0.05,U,1,-0.157399144
0.671552,0.05,U,1,-0.198075288
0.615491,0.05,U,1,-0.220013773
0.561119,0.05,U,1,-0.268732388
0.508984,0.05,U,1,-0.279954605
0.458507,0.05,U,1,-0.296566578
0.410335,0.05,U,1,-0.310589079
0.363751,0.05,U,1,-0.36196041
0.319442,0.05,U,1,-0.394657325
0.276981,0.05,U,1,-0.384552411
0.236335,0.05,U,1,-0.41729149
0.197963,0.05,U,1,-0.433966706
0.161629,0.05,U,1,-0.466769028
0.127694,0.05,U,1,-0.475507178
0.096415,0.05,U,1,-0.438811864
0.068029,0.05,U,1,-0.501110276
0.043449,0.05,U,1,-0.451151384
0.026691,0.05,U,1,-0.355590379
0.020164,0.05,U,1,-0.195520951
0.015533,0.05,U,1,-0.265334804
0.012003,0.05,U,1,-0.166678378
0.008412,0.05,U,1,0.030887448
0.005101,0.05,U,1,0.359511479
0.001938,0.05,U,1,0.551561062
0,0.05,U,1,1.005389756
0.001938,0.05,L,1,0.701272601
0.005101,0.05,L,1,0.252538526
0.008412,0.05,L,1,0.188725783
0.012003,0.05,L,1,0.02855095
0.015533,0.05,L,1,-0.1182549
0.020164,0.05,L,1,-0.275734855
0.026691,0.05,L,1,-0.219268905
0.043449,0.05,L,1,-0.330830528
0.068029,0.05,L,1,-0.375441826
0.096415,0.05,L,1,-0.414726612
0.127694,0.05,L,1,-0.392598396
0.161629,0.05,L,1,-0.402576823
0.197963,0.05,L,1,-0.441988096
0.236335,0.05,L,1,-0.444029457
0.276981,0.05,L,1,-0.392573802
0.319442,0.05,L,1,-0.365245561
0.363751,0.05,L,1,-0.332485401
0.410335,0.05,L,1,-0.31589451
0.458507,0.05,L,1,-0.285892472
0.508984,0.05,L,1,-0.25054284
0.561119,0.05,L,1,-0.233930868
0.615491,0.05,L,1,-0.217339976
0.671552,0.05,L,1,-0.184706304
0.72819,0.05,L,1,-0.149335591
0.785998,0.05,L,1,-0.122070594
0.843881,0.05,L,1,-0.084152572
0.900483,0.05,L,1,-0.040929118
0.95624,0.05,L,1,0.034422059
0.99619,0.05,L,1,0.109625668
0.99619,0.1986,U,2,0.132666056
0.95624,0.1986,U,2,0.061328451
0.900483,0.1986,U,2,-0.020791882
0.843881,0.1986,U,2,-0.068638546
0.785998,0.1986,U,2,-0.108762993
0.72819,0.1986,U,2,-0.138266859
0.671552,0.1986,U,2,-0.199632468
0.615491,0.1986,U,2,-0.223934142
0.561119,0.1986,U,2,-0.25357313
0.508984,0.1986,U,2,-0.272753683
0.458507,0.1986,U,2,-0.304993768
0.410335,0.1986,U,2,-0.329457587
0.363751,0.1986,U,2,-0.348611116
0.319442,0.1986,U,2,-0.396728023
0.276981,0.1986,U,2,-0.394856585
0.236335,0.1986,U,2,-0.422110672
0.197963,0.1986,U,2,-0.425468451
0.161629,0.1986,U,2,-0.465863142
0.127694,0.1986,U,2,-0.495718325
0.096415,0.1986,U,2,-0.491461985
0.068029,0.1986,U,2,-0.489914839
0.043449,0.1986,U,2,-0.454229146
0.026691,0.1986,U,2,-0.386789808
0.020164,0.1986,U,2,-0.313661837
0.015533,0.1986,U,2,-0.250965277
0.012003,0.1986,U,2,-0.190842789
0.008412,0.1986,U,2,0.000658719
0.005101,0.1986,U,2,0.241986427
0.001938,0.1986,U,2,0.588357897
0,0.1986,U,2,1.002574072
0.001938,0.1986,L,2,0.735478619
0.005101,0.1986,L,2,0.431238156
0.008412,0.1986,L,2,0.195112641
0.012003,0.1986,L,2,0.079826639
0.015533,0.1986,L,2,-0.05653838
0.020164,0.1986,L,2,-0.119261964
0.026691,0.1986,L,2,-0.200247273
0.043449,0.1986,L,2,-0.309655473
0.068029,0.1986,L,2,-0.379506738
0.096415,0.1986,L,2,-0.378479811
0.127694,0.1986,L,2,-0.345915434
0.161629,0.1986,L,2,-0.386992491
0.197963,0.1986,L,2,-0.422867354
0.236335,0.1986,L,2,-0.41417226
0.276981,0.1986,L,2,-0.384452199
0.319442,0.1986,L,2,-0.367872742
0.363751,0.1986,L,2,-0.332869415
0.410335,0.1986,L,2,-0.303149354
0.458507,0.1986,L,2,-0.276057413
0.508984,0.1986,L,2,-0.238588111
0.561119,0.1986,L,2,-0.237858453
0.615491,0.1986,L,2,-0.216076803
0.671552,0.1986,L,2,-0.191748106
0.72819,0.1986,L,2,-0.143604174
0.785998,0.1986,L,2,-0.111526236
0.843881,0.1986,L,2,-0.063463377
0.900483,0.1986,L,2,-0.01285347
0.95624,0.1986,L,2,0.069212814
0.99619,0.1986,L,2,0.140658517
0.99619,0.3436,U,3,0.148257137
0.95624,0.3436,U,3,0.077832936
0.900483,0.3436,U,3,-0.008828115
0.843881,0.3436,U,3,-0.057904264
0.785998,0.3436,U,3,-0.104199
0.72819,0.3436,U,3,-0.129016649
0.671552,0.3436,U,3,-0.188874353
0.615491,0.3436,U,3,-0.227233463
0.561119,0.3436,U,3,-0.249312712
0.508984,0.3436,U,3,-0.268739583
0.458507,0.3436,U,3,-0.293578738
0.410335,0.3436,U,3,-0.33730712
0.363751,0.3436,U,3,-0.343278553
0.319442,0.3436,U,3,-0.395157619
0.276981,0.3436,U,3,-0.38495672
0.236335,0.3436,U,3,-0.420641947
0.197963,0.3436,U,3,-0.413222459
0.161629,0.3436,U,3,-0.451667593
0.127694,0.3436,U,3,-0.492829621
0.096415,0.3436,U,3,-0.512450044
0.068029,0.3436,U,3,-0.456642592
0.043449,0.3436,U,3,-0.441351996
0.026691,0.3436,U,3,-0.415129303
0.020164,0.3436,U,3,-0.340024015
0.015533,0.3436,U,3,-0.218989588
0.012003,0.3436,U,3,-0.159906092
0.008412,0.3436,U,3,-0.033545404
0.005101,0.3436,U,3,0.206000108
0.001938,0.3436,U,3,0.617985985
0,0.3436,U,3,0.994652234
0.001938,0.3436,L,3,0.766210864
0.005101,0.3436,L,3,0.445868206
0.008412,0.3436,L,3,0.179390312
0.012003,0.3436,L,3,0.069180451
0.015533,0.3436,L,3,0.015466227
0.020164,0.3436,L,3,-0.094765139
0.026691,0.3436,L,3,-0.207584365
0.043449,0.3436,L,3,-0.311951827
0.068029,0.3436,L,3,-0.386583989
0.096415,0.3436,L,3,-0.393831431
0.127694,0.3436,L,3,-0.339170953
0.161629,0.3436,L,3,-0.381587484
0.197963,0.3436,L,3,-0.407853187
0.236335,0.3436,L,3,-0.391014176
0.276981,0.3436,L,3,-0.374239682
0.319442,0.3436,L,3,-0.354748293
0.363751,0.3436,L,3,-0.313650782
0.410335,0.3436,L,3,-0.278030072
0.458507,0.3436,L,3,-0.261255578
0.508984,0.3436,L,3,-0.233656517
0.561119,0.3436,L,3,-0.225054212
0.615491,0.3436,L,3,-0.189455008
0.671552,0.3436,L,3,-0.161920465
0.72819,0.3436,L,3,-0.126342766
0.785998,0.3436,L,3,-0.093438951
0.843881,0.3436,L,3,-0.06599043
0.900483,0.3436,L,3,-0.000806466
0.95624,0.3436,L,3,0.072442158
0.99619,0.3436,L,3,0.148278643
0.99619,0.4813,U,4,0.156275994
0.95624,0.4813,U,4,0.081035363
0.900483,0.4813,U,4,-0.002411559
0.843881,0.4813,U,4,-0.043023605
0.785998,0.4813,U,4,-0.086445642
0.72819,0.4813,U,4,-0.12188507
0.671552,0.4813,U,4,-0.178686015
0.615491,0.4813,U,4,-0.203444684
0.561119,0.4813,U,4,-0.233571693
0.508984,0.4813,U,4,-0.258330363
0.458507,0.4813,U,4,-0.29652386
0.410335,0.4813,U,4,-0.308015462
0.363751,0.4813,U,4,-0.332802091
0.319442,0.4813,U,4,-0.397669526
0.276981,0.4813,U,4,-0.363851784
0.236335,0.4813,U,4,-0.41278196
0.197963,0.4813,U,4,-0.416290953
0.161629,0.4813,U,4,-0.446641642
0.127694,0.4813,U,4,-0.506308498
0.096415,0.4813,U,4,-0.483255395
0.068029,0.4813,U,4,-0.465654511
0.043449,0.4813,U,4,-0.426748031
0.026691,0.4813,U,4,-0.433094973
0.020164,0.4813,U,4,-0.302675083
0.015533,0.4813,U,4,-0.244294392
0.012003,0.4813,U,4,-0.161826074
0.008412,0.4813,U,4,-0.044785092
0.005101,0.4813,U,4,0.232495229
0.001938,0.4813,U,4,0.597724048
0,0.4813,U,4,0.99997204
0.001938,0.4813,L,4,0.771286374
0.005101,0.4813,L,4,0.443468171
0.008412,0.4813,L,4,0.219591643
0.012003,0.4813,L,4,0.081133223
0.015533,0.4813,L,4,0.017328273
0.020164,0.4813,L,4,-0.110505309
0.026691,0.4813,L,4,-0.176728808
0.043449,0.4813,L,4,-0.28261371
0.068029,0.4813,L,4,-0.318822041
0.096415,0.4813,L,4,-0.355114252
0.127694,0.4813,L,4,-0.34348285
0.161629,0.4813,L,4,-0.371876332
0.197963,0.4813,L,4,-0.394957396
0.236335,0.4813,L,4,-0.359350207
0.276981,0.4813,L,4,-0.366494013
0.319442,0.4813,L,4,-0.341651463
0.363751,0.4813,L,4,-0.295419436
0.410335,0.4813,L,4,-0.275973186
0.458507,0.4813,L,4,-0.261783435
0.508984,0.4813,L,4,-0.220947708
0.561119,0.4813,L,4,-0.217662396
0.615491,0.4813,L,4,-0.192763926
0.671552,0.4813,L,4,-0.162636917
0.72819,0.4813,L,4,-0.11921488
0.785998,0.4813,L,4,-0.083775452
0.843881,0.4813,L,4,-0.043051565
0.900483,0.4813,L,4,-0.004997868
0.95624,0.4813,L,4,0.083761472
