xc,yb,surf,section,cp
0.99619,0.05,U,1,0.090422151
0.95624,0.05,U,1,0.038557456
0.900483,0.05,U,1,-0.009780683
0.843881,0.05,U,1,-0.038399749
0.785998,0.05,U,1,-0.063150244
0.72819,0.05,U,1,-0.07615822
0.671552,0.05,U,1,-0.120696191
0.615491,0.05,U,1,-0.121859042
0.561119,0.05,U,1,-0.138906597
0.508984,0.05,U,1,-0.100733907
0.458507,0.05,U,1,-0.113878689
0.410335,0.05,U,1,-0.119081119
0.363751,0.05,U,1,-0.124351953
0.319442,0.05,U,1,-0.106000941
0.276981,0.05,U,1,-0.099529254
0.236335,0.05,U,1,-0.069504126
0.197963,0.05,U,1,-0.055192692
0.161629,0.05,U,1,0.010231003
0.127694,0.05,U,1,0.028342604
0.096415,0.05,U,1,0.101435039
0.068029,0.05,U,1,0.202052091
0.043449,0.05,U,1,0.408830641
0.026691,0.05,U,1,0.572610288
0.020164,0.05,U,1,0.729439428
0.015533,0.05,U,1,0.787810011
0.012003,0.05,U,1,0.862099498
0.008412,0.05,U,1,0.91660151
0.005101,0.05,U,1,0.978874865
0.001938,0.05,U,1,0.86757934
0,0.05,U,1,-0.06305144
0.001938,0.05,L,1,-1.270231858
0.005101,0.05,L,1,-1.718055074
0.008412,0.05,L,1,-1.918225131
0.012003,0.05,L,1,-1.980498487
0.015533,0.05,L,1,-1.747635583
0.020164,0.05,L,1,-1.695839291
0.026691,0.05,L,1,-1.663591064
0.043449,0.05,L,1,-1.512378573
0.068029,0.05,L,1,-1.325528105
0.096415,0.05,L,1,-1.304030553
0.127694,0.05,L,1,-1.152818062
0.161629,0.05,L,1,-0.970109777
0.197963,0.05,L,1,-0.901710551
0.236335,0.05,L,1,-0.817529226
0.276981,0.05,L,1,-0.753135376
0.319442,0.05,L,1,-0.692678501
0.363751,0.05,L,1,-0.581143566
0.410335,0.05,L,1,-0.528526437
0.458507,0.05,L,1,-0.491794012
0.508984,0.05,L,1,-0.43931369
0.561119,0.05,L,1,-0.394878323
0.615491,0.05,L,1,-0.35027195
0.671552,0.05,L,1,-0.305699777
0.72819,0.05,L,1,-0.24541391
0.785998,0.05,L,1,-0.189133419
0.843881,0.05,L,1,-0.132852929
0.900483,0.05,L,1,-0.080612017
0.95624,0.05,L,1,0.003124688
0.99619,0.05,L,1,0.106238451
0.99619,0.1986,U,2,0.157365959
0.95624,0.1986,U,2,0.086708218
0.900483,0.1986,U,2,0.034152332
0.843881,0.1986,U,2,0.003403705
0.785998,0.1986,U,2,-0.020146695
0.72819,0.1986,U,2,-0.025425177
0.671552,0.1986,U,2,-0.085646961
0.615491,0.1986,U,2,-0.091010474
0.561119,0.1986,U,2,-0.092626069
0.508984,0.1986,U,2,-0.072349374
0.458507,0.1986,U,2,-0.088701547
0.410335,0.1986,U,2,-0.094150092
0.363751,0.1986,U,2,-0.084947088
0.319442,0.1986,U,2,-0.064755425
0.276981,0.1986,U,2,-0.066668629
0.236335,0.1986,U,2,-0.046519481
0.197963,0.1986,U,2,-0.026582911
0.161629,0.1986,U,2,0.059328138
0.127694,0.1986,U,2,0.068148501
0.096415,0.1986,U,2,0.124628908
0.068029,0.1986,U,2,0.25036404
0.043449,0.1986,U,2,0.482322892
0.026691,0.1986,U,2,0.590126231
0.020164,0.1986,U,2,0.735621329
0.015533,0.1986,U,2,0.822680301
0.012003,0.1986,U,2,0.928181254
0.008412,0.1986,U,2,0.967537665
0.005101,0.1986,U,2,1.003316221
0.001938,0.1986,U,2,0.870006762
0,0.1986,U,2,-0.263823514
0.001938,0.1986,L,2,-1.333464885
0.005101,0.1986,L,2,-1.665577389
0.008412,0.1986,L,2,-1.88695556
0.012003,0.1986,L,2,-2.086162733
0.015533,0.1986,L,2,-1.760002715
0.020164,0.1986,L,2,-1.663194383
0.026691,0.1986,L,2,-1.618128436
0.043449,0.1986,L,2,-1.58698849
0.068029,0.1986,L,2,-1.267052439
0.096415,0.1986,L,2,-1.183928791
0.127694,0.1986,L,2,-1.041783031
0.161629,0.1986,L,2,-1.025474024
0.197963,0.1986,L,2,-0.87601837
0.236335,0.1986,L,2,-0.789586669
0.276981,0.1986,L,2,-0.732756519
0.319442,0.1986,L,2,-0.68702695
0.363751,0.1986,L,2,-0.567383998
0.410335,0.1986,L,2,-0.506883818
0.458507,0.1986,L,2,-0.468675295
0.508984,0.1986,L,2,-0.415575503
0.561119,0.1986,L,2,-0.37742731
0.615491,0.1986,L,2,-0.324448176
0.671552,0.1986,L,2,-0.275199401
0.72819,0.1986,L,2,-0.222250432
0.785998,0.1986,L,2,-0.158261211
0.843881,0.1986,L,2,-0.101672377
0.900483,0.1986,L,2,-0.041443679
0.95624,0.1986,L,2,0.059366493
0.99619,0.1986,L,2,0.141555037
0.99619,0.3436,U,3,0.151630658
0.95624,0.3436,U,3,0.100369409
0.900483,0.3436,U,3,0.030884926
0.843881,0.3436,U,3,0.008216298
0.785998,0.3436,U,3,-0.021701299
0.72819,0.3436,U,3,-0.037207371
0.671552,0.3436,U,3,-0.096063234
0.615491,0.3436,U,3,-0.093605306
0.561119,0.3436,U,3,-0.105587707
0.508984,0.3436,U,3,-0.085136974
0.458507,0.3436,U,3,-0.100758261
0.410335,0.3436,U,3,-0.098357941
0.363751,0.3436,U,3,-0.095900012
0.319442,0.3436,U,3,-0.093557299
0.276981,0.3436,U,3,-0.091185782
0.236335,0.3436,U,3,-0.056409936
0.197963,0.3436,U,3,-0.039684502
0.161629,0.3436,U,3,0.009474066
0.127694,0.3436,U,3,0.026084285
0.096415,0.3436,U,3,0.111199656
0.068029,0.3436,U,3,0.232358243
0.043449,0.3436,U,3,0.403885159
0.026691,0.3436,U,3,0.58653036
0.020164,0.3436,U,3,0.712220753
0.015533,0.3436,U,3,0.820004753
0.012003,0.3436,U,3,0.873637518
0.008412,0.3436,U,3,0.934404036
0.005101,0.3436,U,3,0.998751833
0.001938,0.3436,U,3,0.875087312
0,0.3436,U,3,0.057826126
0.001938,0.3436,L,3,-1.117735729
0.005101,0.3436,L,3,-1.578933345
0.008412,0.3436,L,3,-1.780435466
0.012003,0.3436,L,3,-1.750921123
0.015533,0.3436,L,3,-1.595226722
0.020164,0.3436,L,3,-1.591011759
0.026691,0.3436,L,3,-1.547028283
0.043449,0.3436,L,3,-1.422816488
0.068029,0.3436,L,3,-1.280381459
0.096415,0.3436,L,3,-1.109094575
0.127694,0.3436,L,3,-1.053387933
0.161629,0.3436,L,3,-0.936396303
0.197963,0.3436,L,3,-0.833931413
0.236335,0.3436,L,3,-0.767596151
0.276981,0.3436,L,3,-0.704957382
0.319442,0.3436,L,3,-0.653148861
0.363751,0.3436,L,3,-0.536387661
0.410335,0.3436,L,3,-0.491828108
0.458507,0.3436,L,3,-0.447326163
0.508984,0.3436,L,3,-0.395546445
0.561119,0.3436,L,3,-0.347463221
0.615491,0.3436,L,3,-0.302961276
0.671552,0.3436,L,3,-0.26212702
0.72819,0.3436,L,3,-0.210577733
0.785998,0.3436,L,3,-0.137223933
