xc,yb,surf,section,cp
0.99619,0.05,U,1,0.11716578
0.95624,0.05,U,1,0.040689844
0.900483,0.05,U,1,-0.019494762
0.843881,0.05,U,1,-0.049706112
0.785998,0.05,U,1,-0.079939106
0.72819,0.05,U,1,-0.096555108
0.671552,0.05,U,1,-0.137716328
0.615491,0.05,U,1,-0.14617945
0.561119,0.05,U,1,-0.154635357
0.508984,0.05,U,1,-0.163112909
0.458507,0.05,U,1,-0.171576031
0.410335,0.05,U,1,-0.180053583
0.363751,0.05,U,1,-0.169464459
0.319442,0.05,U,1,-0.194283845
0.276981,0.05,U,1,-0.18099874
0.236335,0.05,U,1,-0.184041039
0.197963,0.05,U,1,-0.143514733
0.161629,0.05,U,1,-0.127512001
0.127694,0.05,U,1,-0.133308001
0.096415,0.05,U,1,-0.076490366
0.068029,0.05,U,1,0.040288213
0.043449,0.05,U,1,0.17338698
0.026691,0.05,U,1,0.301079355
0.020164,0.05,U,1,0.458925359
0.015533,0.05,U,1,0.532344566
0.012003,0.05,U,1,0.638490731
0.008412,0.05,U,1,0.750079364
0.005101,0.05,U,1,0.899765274
0.001938,0.05,U,1,0.986729324
0,0.05,U,1,0.596723456
0.001938,0.05,L,1,-0.359313523
0.005101,0.05,L,1,-0.808695924
0.008412,0.05,L,1,-1.132793335
0.012003,0.05,L,1,-1.195313176
0.015533,0.05,L,1,-1.097096228
0.020164,0.05,L,1,-1.08878462
0.026691,0.05,L,1,-1.159442911
0.043449,0.05,L,1,-1.08006176
0.068029,0.05,L,1,-0.984259411
0.096415,0.05,L,1,-0.937547498
0.127694,0.05,L,1,-0.909895047
0.161629,0.05,L,1,-0.746043809
0.197963,0.05,L,1,-0.726616387
0.236335,0.05,L,1,-0.660888303
0.276981,0.05,L,1,-0.627858318
0.319442,0.05,L,1,-0.578493713
0.363751,0.05,L,1,-0.48553886
0.410335,0.05,L,1,-0.447080836
0.458507,0.05,L,1,-0.414079711
0.508984,0.05,L,1,-0.372925705
0.561119,0.05,L,1,-0.329046859
0.615491,0.05,L,1,-0.290588835
0.671552,0.05,L,1,-0.260334196
0.72819,0.05,L,1,-0.213723293
0.785998,0.05,L,1,-0.1507922
0.843881,0.05,L,1,-0.115095093
0.900483,0.05,L,1,-0.065838712
0.95624,0.05,L,1,0.018898327
0.99619,0.05,L,1,0.106266414
0.99619,0.1986,U,2,0.142876412
0.95624,0.1986,U,2,0.064915212
0.900483,0.1986,U,2,0.01168219
0.843881,0.1986,U,2,-0.030558033
0.785998,0.1986,U,2,-0.059062877
0.72819,0.1986,U,2,-0.084757701
0.671552,0.1986,U,2,-0.121557725
0.615491,0.1986,U,2,-0.136237271
0.561119,0.1986,U,2,-0.145409176
0.508984,0.1986,U,2,-0.171193921
0.458507,0.1986,U,2,-0.174880668
0.410335,0.1986,U,2,-0.184097534
0.363751,0.1986,U,2,-0.176701561
0.319442,0.1986,U,2,-0.202508786
0.276981,0.1986,U,2,-0.189672614
0.236335,0.1986,U,2,-0.187964122
0.197963,0.1986,U,2,-0.152984991
0.161629,0.1986,U,2,-0.156829098
0.127694,0.1986,U,2,-0.127514968
0.096415,0.1986,U,2,-0.090018059
0.068029,0.1986,U,2,0.030453125
0.043449,0.1986,U,2,0.128646469
0.026691,0.1986,U,2,0.293426052
0.020164,0.1986,U,2,0.442244719
0.015533,0.1986,U,2,0.524746911
0.012003,0.1986,U,2,0.596233824
0.008412,0.1986,U,2,0.77553559
0.005101,0.1986,U,2,0.904976358
0.001938,0.1986,U,2,0.995571408
0,0.1986,U,2,0.646162262
0.001938,0.1986,L,2,-0.386958509
0.005101,0.1986,L,2,-0.726319023
0.008412,0.1986,L,2,-1.041086241
0.012003,0.1986,L,2,-1.029576399
0.015533,0.1986,L,2,-1.095533192
0.020164,0.1986,L,2,-1.037152213
0.026691,0.1986,L,2,-1.083551266
0.043449,0.1986,L,2,-1.010490742
0.068029,0.1986,L,2,-0.953930656
0.096415,0.1986,L,2,-0.89458303
0.127694,0.1986,L,2,-0.813227327
0.161629,0.1986,L,2,-0.784497681
0.197963,0.1986,L,2,-0.714292137
0.236335,0.1986,L,2,-0.655191793
0.276981,0.1986,L,2,-0.621044428
0.319442,0.1986,L,2,-0.570261744
