xc,yb,surf,section,cp
0.99619,0.05,U,1,0.137022398
0.95624,0.05,U,1,0.038208169
0.900483,0.05,U,1,-0.073781291
0.843881,0.05,U,1,-0.133069829
0.785998,0.05,U,1,-0.198945982
0.72819,0.05,U,1,-0.238471673
0.671552,0.05,U,1,-0.337285903
0.615491,0.05,U,1,-0.376811594
0.561119,0.05,U,1,-0.442687747
0.508984,0.05,U,1,-0.482213439
0.458507,0.05,U,1,-0.587615283
0.410335,0.05,U,1,-0.574440053
0.363751,0.05,U,1,-0.666666667
0.319442,0.05,U,1,-0.752305665
0.276981,0.05,U,1,-0.864295125
0.236335,0.05,U,1,-0.956521739
0.197963,0.05,U,1,-1.028985507
0.161629,0.05,U,1,-1.134387352
0.127694,0.05,U,1,-1.371541502
0.096415,0.05,U,1,-1.490118577
0.068029,0.05,U,1,-1.753623188
0.043449,0.05,U,1,-2.050065876
0.026691,0.05,U,1,-2.623188406
0.020164,0.05,U,1,-2.642951252
0.015533,0.05,U,1,-2.926218709
0.012003,0.05,U,1,-3.123847167
0.008412,0.05,U,1,-3.314888011
0.005101,0.05,U,1,-3.110671937
0.001938,0.05,U,1,-3.025032938
0,0.05,U,1,-1.490118577
0.001938,0.05,L,1,0.361001318
0.005101,0.05,L,1,0.901185771
0.008412,0.05,L,1,0.986824769
0.012003,0.05,L,1,1
0.015533,0.05,L,1,0.953886693
0.020164,0.05,L,1,0.894598155
0.026691,0.05,L,1,0.815546772
0.043449,0.05,L,1,0.65085639
0.068029,0.05,L,1,0.492753623
0.096415,0.05,L,1,0.420289855
0.127694,0.05,L,1,0.262187088
0.161629,0.05,L,1,0.229249012
0.197963,0.05,L,1,0.090909091
0.236335,0.05,L,1,0.06455863
0.276981,0.05,L,1,0.031620553
0.319442,0.05,L,1,0.005270092
0.363751,0.05,L,1,-0.007905138
0.410335,0.05,L,1,-0.007905138
0.458507,0.05,L,1,-0.014492754
0.508984,0.05,L,1,-0.027667984
0.561119,0.05,L,1,-0.034255599
0.615491,0.05,L,1,-0.04743083
0.671552,0.05,L,1,-0.027667984
0.72819,0.05,L,1,-0.007905138
0.785998,0.05,L,1,-0.040843215
0.843881,0.05,L,1,-0.007905138
0.900483,0.05,L,1,0.018445323
0.95624,0.05,L,1,0.038208169
0.99619,0.05,L,1,0.123847167
0.99619,0.1986,U,2,0.119692767
0.95624,0.1986,U,2,0.038510774
0.900483,0.1986,U,2,-0.056059313
0.843881,0.1986,U,2,-0.110491786
0.785998,0.1986,U,2,-0.18503307
0.72819,0.1986,U,2,-0.239545552
0.671552,0.1986,U,2,-0.334222317
0.615491,0.1986,U,2,-0.375320034
0.561119,0.1986,U,2,-0.456768722
0.508984,0.1986,U,2,-0.497653083
0.458507,0.1986,U,2,-0.592543205
0.410335,0.1986,U,2,-0.579848517
0.363751,0.1986,U,2,-0.661190527
0.319442,0.1986,U,2,-0.762748026
0.276981,0.1986,U,2,-0.864438873
0.236335,0.1986,U,2,-0.979357798
0.197963,0.1986,U,2,-1.040671005
0.161629,0.1986,U,2,-1.155936633
0.127694,0.1986,U,2,-1.365078942
0.096415,0.1986,U,2,-1.507254107
0.068029,0.1986,U,2,-1.763494773
0.043449,0.1986,U,2,-2.020002134
0.026691,0.1986,U,2,-2.672711756
0.020164,0.1986,U,2,-2.659750373
0.015533,0.1986,U,2,-2.982718157
0.012003,0.1986,U,2,-3.036803926
0.008412,0.1986,U,2,-3.33952955
0.005101,0.1986,U,2,-3.111505227
0.001938,0.1986,U,2,-3.071794325
0,0.1986,U,2,-1.163910817
0.001938,0.1986,L,2,0.315420311
0.005101,0.1986,L,2,0.866999147
0.008412,0.1986,L,2,0.961489226
0.012003,0.1986,L,2,0.995466183
0.015533,0.1986,L,2,0.955461916
0.020164,0.1986,L,2,0.895348837
0.026691,0.1986,L,2,0.842009814
0.043449,0.1986,L,2,0.654763175
0.068029,0.1986,L,2,0.514694901
0.096415,0.1986,L,2,0.354437807
0.127694,0.1986,L,2,0.28821741
0.161629,0.1986,L,2,0.221836996
0.197963,0.1986,L,2,0.088356091
0.236335,0.1986,L,2,0.048805206
0.276981,0.1986,L,2,0.036190527
0.319442,0.1986,L,2,0.003413697
0.363751,0.1986,L,2,-0.016001707
0.410335,0.1986,L,2,-0.008507574
0.458507,0.1986,L,2,-0.007947514
0.508984,0.1986,L,2,-0.013788137
0.561119,0.1986,L,2,-0.060086409
0.615491,0.1986,L,2,-0.052752294
0.671552,0.1986,L,2,-0.045391508
0.72819,0.1986,L,2,-0.017575208
0.785998,0.1986,L,2,-0.023735865
0.843881,0.1986,L,2,0.003867079
0.900483,0.1986,L,2,0.038057393
0.95624,0.1986,L,2,0.072167698
0.99619,0.1986,L,2,0.13318754
0.99619,0.3436,U,3,0.10974761
0.95624,0.3436,U,3,0.036459443
0.900483,0.3436,U,3,-0.043539705
0.843881,0.3436,U,3,-0.110028122
0.785998,0.3436,U,3,-0.169858821
0.72819,0.3436,U,3,-0.236347238
0.671552,0.3436,U,3,-0.322915335
0.615491,0.3436,U,3,-0.382692772
0.561119,0.3436,U,3,-0.442452455
0.508984,0.3436,U,3,-0.475456986
0.458507,0.3436,U,3,-0.561971821
0.410335,0.3436,U,3,-0.594905336
0.363751,0.3436,U,3,-0.668051472
0.319442,0.3436,U,3,-0.781356967
0.276981,0.3436,U,3,-0.794246311
0.236335,0.3436,U,3,-0.98105302
0.197963,0.3436,U,3,-1.020662008
0.161629,0.3436,U,3,-1.16736262
0.127694,0.3436,U,3,-1.354204838
0.096415,0.3436,U,3,-1.540976039
0.068029,0.3436,U,3,-1.767888846
0.043449,0.3436,U,3,-2.014845825
0.026691,0.3436,U,3,-2.60997486
0.020164,0.3436,U,3,-2.71672916
0.015533,0.3436,U,3,-2.990973909
0.012003,0.3436,U,3,-3.084466033
0.008412,0.3436,U,3,-3.238161688
0.005101,0.3436,U,3,-3.217797946
0.001938,0.3436,U,3,-3.097000298
0,0.3436,U,3,-1.336078089
0.001938,0.3436,L,3,0.350100132
0.005101,0.3436,L,3,0.838368344
0.008412,0.3436,L,3,0.958633375
0.012003,0.3436,L,3,0.985139972
0.015533,0.3436,L,3,0.958118511
0.020164,0.3436,L,3,0.911088386
0.026691,0.3436,L,3,0.857240757
0.043449,0.3436,L,3,0.628978653
0.068029,0.3436,L,3,0.507879188
0.096415,0.3436,L,3,0.359900294
0.127694,0.3436,L,3,0.278960189
0.161629,0.3436,L,3,0.218153025
0.197963,0.3436,L,3,0.09705356
0.236335,0.3436,L,3,0.056326076
0.276981,0.3436,L,3,0.035731532
0.319442,0.3436,L,3,-0.004960444
0.363751,0.3436,L,3,-0.012133027
0.410335,0.3436,L,3,-0.025981081
0.458507,0.3436,L,3,-0.019820472
0.508984,0.3436,L,3,-0.02026432
0.561119,0.3436,L,3,-0.047516582
0.615491,0.3436,L,3,-0.048031446
0.671552,0.3436,L,3,-0.05516852
0.72819,0.3436,L,3,-0.022128482
0.785998,0.3436,L,3,-0.022643345
0.843881,0.3436,L,3,-0.009647478
0.900483,0.3436,L,3,0.023410314
0.95624,0.3436,L,3,0.049810388
0.99619,0.3436,L,3,0.12982729
0.99619,0.4813,U,4,0.179950481
0.95624,0.4813,U,4,0.092240864
0.900483,0.4813,U,4,-0.010107846
0.843881,0.4813,U,4,-0.069163989
0.785998,0.4813,U,4,-0.135352265
0.72819,0.4813,U,4,-0.194408408
0.671552,0.4813,U,4,-0.267937054
0.615491,0.4813,U,4,-0.319736121
0.561119,0.4813,U,4,-0.386132635
0.508984,0.4813,U,4,-0.44514713
0.458507,0.4813,U,4,-0.388131714
0.410335,0.4813,U,4,-0.577940157
0.363751,0.4813,U,4,-0.644378317
0.319442,0.4813,U,4,-0.732462762
0.276981,0.4813,U,4,-0.719073093
0.236335,0.4813,U,4,-0.916221906
0.197963,0.4813,U,4,-0.975444639
0.161629,0.4813,U,4,-1.129092647
0.127694,0.4813,U,4,-1.275566874
0.096415,0.4813,U,4,-1.443812328
0.068029,0.4813,U,4,-1.67019768
0.043449,0.4813,U,4,-1.954764577
0.026691,0.4813,U,4,-2.478565077
0.020164,0.4813,U,4,-2.616990927
0.015533,0.4813,U,4,-2.835202959
0.012003,0.4813,U,4,-3.067887493
0.008412,0.4813,U,4,-3.039442257
0.005101,0.4813,U,4,-3.207062998
0.001938,0.4813,U,4,-2.808673507
0,0.4813,U,4,-1.155309743
0.001938,0.4813,L,4,0.39169674
0.005101,0.4813,L,4,0.849642144
0.008412,0.4813,L,4,0.980769271
0.012003,0.4813,L,4,1.003081914
0.015533,0.4813,L,4,0.952823804
0.020164,0.4813,L,4,0.917038197
0.026691,0.4813,L,4,0.845008861
0.043449,0.4813,L,4,0.679428846
0.068029,0.4813,L,4,0.543043724
0.096415,0.4813,L,4,0.377671947
0.127694,0.4813,L,4,0.291878114
0.161629,0.4813,L,4,0.242369659
0.197963,0.4813,L,4,0.112991727
0.236335,0.4813,L,4,0.099727001
0.276981,0.4813,L,4,0.064649401
0.319442,0.4813,L,4,0.029530154
0.363751,0.4813,L,4,0.008800115
0.410335,0.4813,L,4,0.017181673
0.458507,0.4813,L,4,0.01088249
0.508984,0.4813,L,4,-0.009847549
0.561119,0.4813,L,4,-0.030577588
0.615491,0.4813,L,4,-0.007723527
0.671552,0.4813,L,4,0.007623573
0.72819,0.4813,L,4,0.016046778
0.785998,0.4813,L,4,0.024386689
0.843881,0.4813,L,4,0.04690757
0.900483,0.4813,L,4,0.069595041
0.95624,0.4813,L,4,0.10667172
0.99619,0.4813,L,4,0.187207557
0.99619,0.6084,U,5,0.166675758
0.95624,0.6084,U,5,0.107294424
0.900483,0.6084,U,5,-0.011533703
0.843881,0.6084,U,5,-0.063409185
0.785998,0.6084,U,5,-0.137540393
0.72819,0.6084,U,5,-0.19683445
0.671552,0.6084,U,5,-0.278427873
0.615491,0.6084,U,5,-0.315368016
0.561119,0.6084,U,5,-0.374607525
0.508984,0.6084,U,5,-0.426450277
0.458507,0.6084,U,5,-0.5080437
0.410335,0.6084,U,5,-0.567272299
0.363751,0.6084,U,5,-0.626544537
0.319442,0.6084,U,5,-0.752703962
0.276981,0.6084,U,5,-0.685489484
0.236335,0.6084,U,5,-0.900955469
0.197963,0.6084,U,5,-0.945259639
0.161629,0.6084,U,5,-1.071473613
0.127694,0.6084,U,5,-1.28685232
0.096415,0.6084,U,5,-1.413055384
0.068029,0.6084,U,5,-1.591243026
0.043449,0.6084,U,5,-1.888487898
0.026691,0.6084,U,5,-2.30479
0.020164,0.6084,U,5,-2.56505109
0.015533,0.6084,U,5,-2.669096614
0.012003,0.6084,U,5,-2.854975573
0.008412,0.6084,U,5,-2.996223072
0.005101,0.6084,U,5,-2.973727332
0.001938,0.6084,U,5,-2.631272788
0,0.6084,U,5,-1.038722783
0.001938,0.6084,L,5,0.382109014
0.005101,0.6084,L,5,0.887859501
0.008412,0.6084,L,5,1.006753086
0.012003,0.6084,L,5,1.021524779
0.015533,0.6084,L,5,0.984191888
0.020164,0.6084,L,5,0.902183898
0.026691,0.6084,L,5,0.827670851
0.043449,0.6084,L,5,0.641290047
0.068029,0.6084,L,5,0.506981098
0.096415,0.6084,L,5,0.357791359
0.127694,0.6084,L,5,0.275608814
0.161629,0.6084,L,5,0.223198759
0.197963,0.6084,L,5,0.111287363
0.236335,0.6084,L,5,0.081198493
0.276981,0.6084,L,5,0.036217923
0.319442,0.6084,L,5,0.013645815
0.363751,0.6084,L,5,-0.001529536
0.410335,0.6084,L,5,-0.024123463
0.458507,0.6084,L,5,-0.024418024
0.508984,0.6084,L,5,-0.017228551
0.561119,0.6084,L,5,-0.017479473
0.615491,0.6084,L,5,-0.025170791
0.671552,0.6084,L,5,-0.025410804
0.72819,0.6084,L,5,-0.00337327
0.785998,0.6084,L,5,0.018675173
0.843881,0.6084,L,5,0.033315951
0.900483,0.6084,L,5,0.055451671
0.95624,0.6084,L,5,0.092424543
0.99619,0.6084,L,5,0.159235363
0.99619,0.7218,U,6,0.16180758
0.95624,0.7218,U,6,0.096209913
0.900483,0.7218,U,6,-0.027696793
0.843881,0.7218,U,6,-0.042274052
0.785998,0.7218,U,6,-0.10787172
0.72819,0.7218,U,6,-0.173469388
0.671552,0.7218,U,6,-0.268221574
0.615491,0.7218,U,6,-0.297376093
0.561119,0.7218,U,6,-0.341107872
0.508984,0.7218,U,6,-0.406705539
0.458507,0.7218,U,6,-0.465014577
0.410335,0.7218,U,6,-0.530612245
0.363751,0.7218,U,6,-0.588921283
0.319442,0.7218,U,6,-0.690962099
0.276981,0.7218,U,6,-0.639941691
0.236335,0.7218,U,6,-0.851311953
0.197963,0.7218,U,6,-0.829446064
