,0.17
0.943573668, 0.196078431
0.887147335, 0.141176471
0.840125392, 0.086274510
0.791536050, -0.031372549
0.741379310, -0.172549020
0.692789969, -0.345098039
0.631661442, -0.509803922
0.589341693, -0.792156863
0.528213166, -0.807843137
0.485893417, -0.807843137
0.426332288, -0.909803922
0.369905956, -0.925490196
0.324451411, -0.949019608
0.268025078, -0.847058824
0.214733542, -0.839215686
0.163009404, -0.760784314
0.112852665, -0.619607843
0.065830721, -0.384313725
0.021943574, -0.133333333
0.028213166, -0.054901961
0.073667712, -0.266666667
0.122257053, -0.415686275
0.163009404, -0.501960784
0.225705329, -0.666666667
0.266457680, -0.705882353
0.319749216, -0.721568627
0.371473354, -0.682352941
0.427899687, -0.588235294
0.482758621, -0.462745098
0.540752351, -0.219607843
0.586206897, -0.094117647
0.637931034, 0.031372549
0.686520376, 0.133333333
0.735109718, 0.180392157
0.783699060, 0.266666667
0.844827586, 0.290196078
0.887147335, 0.360784314
0.949843260, 0.305882353
