0,0
0.004,0.009
0.006,0.011
0.011,0.015
0.023,0.021
0.047,0.03
0.072,0.038
0.097,0.044
0.147,0.054
0.198,0.061
0.248,0.067
0.298,0.071
0.349,0.074
0.399,0.076
0.45,0.075
0.5,0.073
0.55,0.07
0.601,0.066
0.651,0.061
0.701,0.055
0.751,0.048
0.802,0.04
0.851,0.03
0.901,0.02
0.951,0.01
1,0
1,0
0.949,0
0.899,-0.001
0.849,-0.001
0.798,-0.002
0.749,-0.005
0.699,-0.008
0.649,-0.011
0.599,-0.014
0.55,-0.017
0.5,-0.02
0.451,-0.023
0.401,-0.024
0.351,-0.025
0.302,-0.025
0.252,-0.025
0.202,-0.024
0.153,-0.022
0.103,-0.02
0.078,-0.018
0.053,-0.016
0.027,-0.013
0.014,-0.01
0.009,-0.008
0.007,-0.007
0,0
