,0.103
0.98,0.098
0.949,0.033
0.8988,-0.040
0.8488,-0.148
0.7992,-0.378
0.749,-0.410
0.6986,-0.459
0.649,-0.475
0.5994,-0.508
0.5492,-0.525
0.4992,-0.574
0.448,-0.628
0.399,-0.672
0.3498,-0.721
0.2988,-0.770
0.27444,-0.787
0.2492,-0.770
0.2244,-0.705
0.1996,-0.770
0.1744,-0.754
0.1492,-0.738
0.1258,-0.721
0.0996,-0.656
0.075,-0.590
0.049,-0.492
0.0294,-0.328
0.017,-0.148
0.0094,0.066
0.0044,0.844
0.0001,0.852
0.0001,0.987
0.0086,0.656
0.0092,0.270
0.0166,0.033
0.0292,-0.098
0.0494,-0.164
0.0738,-0.164
0.0996,-0.148
0.149,-0.082
0.1908,-0.049
0.249,-0.016
0.2996,0.016
0.349,0.033
0.3998,0.049
0.442,0.049
0.4998,0.083
0.5448,0.066
0.6494,0.098
0.7492,0.115
0.8404,0.115
0.899,0.131
0.9486,0.131
0.9792,0.148
1,0.148
