,0.103
0.98,-0.557
0.949,-0.590
0.8988,-0.606
0.8488,-0.623
0.7992,-0.639
0.749,-0.639
0.6986,-0.639
0.649,-0.639
0.5994,-0.639
0.5492,-0.623
0.4992,-0.623
0.448,-0.623
0.399,-0.606
0.3498,-0.606
0.2988,-0.623
0.27444,-0.623
0.2492,-0.606
0.2244,-0.639
0.1996,-0.623
0.1744,-0.623
0.1492,-0.639
0.1258,-0.639
0.0996,-0.639
0.075,-0.639
0.049,-0.639
0.0294,-0.623
0.017,-0.639
0.0094,-0.656
0.0044,-0.738
0.0001,-0.918
0.0001,-0.861
0.0086,0.459
0.0092,0.885
0.0166,0.984
0.0292,0.967
0.0494,0.869
0.0738,0.754
0.0996,0.689
0.149,0.590
0.1908,0.508
0.249,0.459
0.2996,0.426
0.349,0.377
0.3998,0.344
0.442,0.312
0.4998,0.246
0.5448,0.230
0.6494,0.164
0.7492,0.082
0.8404,-0.049
0.899,-0.131
0.9486,-0.262
0.9792,-0.377
1,-0.574
