,0.7
1,0.084
0.953,0.015
0.888,-0.1
0.819,-0.241
0.749,-0.38
0.698,-0.45
0.659,-0.493
0.619,-0.536
0.579,-0.617
0.54,-0.729
0.499,-0.852
0.46,-1.047
0.419,-1.589
0.379,-1.586
0.339,-1.599
0.3,-1.609
0.25,-1.605
0.199,-1.62
0.149,-1.6
0.101,-1.534
0.075,-1.485
0.05,-1.249
0.026,-1.019
0.016,-0.837
0.008,-0.351
0.002,0.261
0,0.933
0.003,1.098
0.011,0.689
0.02,0.625
0.04,0.507
0.07,0.369
0.1,0.29
0.149,0.163
0.229,0.003
0.32,-0.087
0.39,-0.091
0.459,-0.051
0.539,0.038
0.64,0.158
0.74,0.276
0.859,0.367
0.952,0.288
