,0.310,0.410,0.510,0.560,0.610,0.630,0.660,0.680,0.710,0.740,0.760,0.790,0.810,0.840,0.870,0.900,0.920
0.015,-0.400,-0.410,-0.450,-0.480,-0.490,-0.500,-0.520,-0.520,-0.570,-0.580,-0.610,-0.620,-0.640,-0.620,-0.540,-0.470,-0.360
0.028,-0.320,-0.320,-0.360,-0.380,-0.400,-0.390,-0.420,-0.420,-0.460,-0.470,-0.500,-0.510,-0.540,-0.560,-0.530,-0.460,-0.380
0.052,-0.220,-0.210,-0.240,-0.250,-0.260,-0.260,-0.280,-0.280,-0.310,-0.310,-0.320,-0.350,-0.380,-0.400,-0.400,-0.390,-0.260
0.080,-0.250,-0.260,-0.310,-0.350,-0.390,-0.390,-0.420,-0.410,-0.440,-0.450,-0.460,-0.460,-0.480,-0.460,-0.390,-0.360,-0.280
0.106,-0.200,-0.190,-0.220,-0.230,-0.240,-0.240,-0.250,-0.260,-0.280,-0.280,-0.290,-0.290,-0.310,-0.300,-0.280,-0.260,-0.190
0.154,-0.200,-0.200,-0.230,-0.240,-0.260,-0.250,-0.260,-0.270,-0.300,-0.300,-0.320,-0.340,-0.360,-0.380,-0.360,-0.340,-0.280
0.204,-0.230,-0.270,-0.230,-0.340,-0.360,-0.360,-0.370,-0.380,-0.410,-0.430,-0.450,-0.460,-0.520,-0.540,-0.530,-0.510,-0.460
0.251,-0.200,-0.190,-0.220,-0.240,-0.250,-0.240,-0.260,-0.260,-0.290,-0.300,-0.320,-0.340,-0.370,-0.420,-0.440,-0.430,-0.390
0.300,-0.180,-0.160,-0.220,-0.230,-0.240,-0.240,-0.260,-0.260,-0.280,-0.290,-0.320,-0.330,--,--,--,--,--
0.352,-0.180,-0.180,-0.200,-0.220,-0.240,-0.230,-0.240,-0.250,-0.270,-0.280,-0.310,-0.320,-0.350,-0.380,-0.460,-0.470,-0.440
0.401,-0.190,-0.180,-0.210,-0.230,-0.240,-0.240,-0.250,-0.260,-0.280,-0.290,-0.320,-0.320,--,--,--,--,--
0.452,-0.160,-0.160,-0.190,-0.200,-0.220,-0.210,-0.220,-0.230,-0.250,-0.260,-0.280,-0.280,-0.310,-0.340,-0.490,-0.550,-0.530
0.500,-0.140,-0.140,-0.160,-0.180,-0.180,-0.180,-0.190,-0.200,-0.210,-0.230,-0.240,-0.240,--,--,--,--,--
0.555,-0.120,-0.110,-0.140,-0.150,-0.160,-0.160,-0.160,-0.170,-0.180,-0.190,-0.200,-0.200,-0.220,-0.230,-0.250,-0.550,-0.550
0.602,-0.130,-0.130,-0.160,-0.170,-0.180,-0.170,-0.180,-0.180,-0.200,-0.200,-0.210,-0.210,--,--,--,--,--
0.655,-0.100,-0.110,-0.130,-0.140,-0.150,-0.140,-0.160,-0.150,-0.160,-0.160,-0.170,-0.180,-0.180,-0.190,-0.140,-0.440,-0.570
0.707,-0.060,-0.080,-0.100,-0.110,-0.130,-0.110,-0.120,-0.120,-0.120,-0.110,-0.120,-0.140,--,--,--,--,--
0.755,-0.030,-0.040,-0.060,-0.060,-0.070,-0.060,-0.070,-0.060,-0.060,-0.060,-0.060,-0.070,-0.070,-0.060,-0.030,-0.070,-0.400
0.852,0.040,0.040,0.030,0.020,0.020,0.030,0.020,0.030,0.030,0.040,0.040,0.030,0.030,0.030,0.060,0.080,-0.040
0.904,0.050,0.040,0.030,0.030,0.020,0.030,0.030,0.030,0.040,0.040,0.050,0.040,--,--,--,--,--
0.955,0.070,0.070,0.060,0.060,0.060,0.070,0.070,0.070,0.080,0.080,0.090,0.090,0.080,0.090,0.120,0.150,0.100
