,0.31,0.41,0.51,0.56,0.61,0.63,0.66,0.69,0.71,0.74,0.76,0.79,0.81,0.83,0.86,0.9,0.93
0.015,0.2,0.19,0.21,0.22,0.23,0.23,0.24,0.24,0.24,0.25,0.25,0.26,0.25,0.26,0.28,0.29,0.27
0.028,0.14,0.13,0.14,0.14,0.16,0.15,0.16,0.16,0.16,0.17,0.16,0.18,0.16,0.18,0.2,0.21,0.2
0.052,0.11,0.1,0.2,0.12,0.12,0.19,0.13,0.13,0.12,0.14,0.14,0.14,0.13,0.15,0.16,0.17,0.17
0.08,-0.01,-0.03,-0.04,-0.04,-0.04,-0.05,-0.04,-0.05,-0.05,-0.05,-0.05,-0.05,-0.06,-0.05,-0.03,-0.02,-0.02
0.106,0.04,0.03,0.03,0.04,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.06,0.07,0.07
0.154,-0.02,-0.04,-0.04,-0.03,-0.03,-0.04,-0.04,-0.04,-0.05,-0.04,-0.04,-0.05,-0.07,-0.05,-0.04,-0.04,-0.04
0.204,-0.13,-0.16,-0.19,-0.19,-0.18,-0.2,-0.2,-0.2,-0.21,-0.21,-0.22,-0.23,-0.25,-0.24,-0.24,-0.24,-0.24
0.251,-0.05,-0.07,-0.08,-0.07,-0.07,-0.08,-0.08,-0.08,-0.1,-0.1,-0.1,-0.11,-0.13,-0.12,-0.12,-0.12,-0.14
0.352,-0.07,-0.09,-0.1,-0.1,-0.1,-0.11,-0.11,-0.11,-0.13,-0.13,-0.14,-0.15,-0.17,-0.17,-0.17,-0.19,-0.19
0.401,-0.1,-0.11,-0.18,-0.11,-0.11,-0.13,-0.13,-0.13,-0.14,-0.15,-0.15,-0.17,-0.2,--,--,--,--
0.452,-0.09,-0.1,-0.11,-0.1,-0.1,-0.12,-0.12,-0.12,-0.13,-0.14,-0.14,-0.16,-0.18,-0.18,-0.19,-0.22,-0.3
0.555,-0.03,-0.06,-0.08,-0.07,-0.07,-0.09,-0.08,-0.08,-0.1,-0.1,-0.1,-0.12,-0.14,-0.13,-0.13,-0.12,-0.27
0.602,-0.07,-0.09,-0.1,-0.1,-0.1,-0.11,-0.11,-0.1,-0.12,-0.12,-0.13,-0.14,-0.16,--,--,--,--
0.655,-0.06,-0.08,-0.09,-0.09,-0.07,-0.09,-0.09,-0.09,-0.09,-0.1,-0.11,-0.11,-0.13,-0.12,-0.12,-0.12,-0.18
0.755,0.02,-0.01,-0.02,-0.01,0.01,-0.02,-0.01,-0.02,-0.01,-0.01,-0.02,-0.02,-0.02,-0.03,-0.01,0,0.01
0.852,0.1,0.06,0.06,0.07,0.09,0.06,0.07,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.09,0.11,0.11
0.904,0.06,0.05,0.04,0.03,0.07,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.08,--,--,--,--
0.955,0.1,0.07,0.07,0.08,0.11,0.08,0.09,0.09,0.1,0.1,0.1,0.11,0.11,0.1,0.12,0.14,0.14
