xc,yb,surf,section,cp
0.9,0.309,U,1,-0.179
0.8,0.309,U,1,-0.507
0.7,0.309,U,1,-0.693
0.62,0.309,U,1,-0.695
0.56,0.309,U,1,-0.66
0.5,0.309,U,1,-0.628
0.44,0.309,U,1,-0.592
0.38,0.309,U,1,-0.551
0.32,0.309,U,1,-0.556
0.26,0.309,U,1,-0.576
0.2,0.309,U,1,-0.48
0.1,0.309,U,1,-0.483
0.05,0.309,U,1,-0.343
0.0025,0.309,U,1,-0.171
0,0.309,U,1,1.276
0.025,0.309,L,1,-0.21
0.05,0.309,L,1,-0.406
0.1,0.309,L,1,-0.561
0.2,0.309,L,1,-0.568
0.26,0.309,L,1,-0.649
0.32,0.309,L,1,-0.576
0.38,0.309,L,1,-0.575
0.44,0.309,L,1,-0.636
0.5,0.309,L,1,-0.742
0.56,0.309,L,1,-0.597
0.62,0.309,L,1,-0.408
0.7,0.309,L,1,-0.284
0.8,0.309,L,1,-0.1
0.9,0.309,L,1,0.105
0.9,0.588,U,2,-0.063
0.8,0.588,U,2,-0.588
0.7,0.588,U,2,-0.665
0.62,0.588,U,2,-0.623
0.56,0.588,U,2,-0.614
0.5,0.588,U,2,-0.677
0.44,0.588,U,2,-0.626
0.38,0.588,U,2,-0.602
0.32,0.588,U,2,-0.605
0.26,0.588,U,2,-0.561
0.2,0.588,U,2,-0.49
0.1,0.588,U,2,-0.474
0.05,0.588,U,2,-0.342
0.0025,0.588,U,2,-0.347
0,0.588,U,2,1.227
0.025,0.588,L,2,-0.299
0.05,0.588,L,2,-0.207
0.1,0.588,L,2,-0.511
0.2,0.588,L,2,-0.614
0.26,0.588,L,2,-0.662
0.32,0.588,L,2,-0.654
0.38,0.588,L,2,-0.691
0.44,0.588,L,2,-0.654
0.5,0.588,L,2,-0.774
0.56,0.588,L,2,-0.42
0.62,0.588,L,2,-0.263
0.7,0.588,L,2,-0.229
0.8,0.588,L,2,-0.011
0.9,0.588,L,2,0.265
0.9,0.809,U,3,-0.094
0.8,0.809,U,3,-0.565
0.7,0.809,U,3,-0.592
0.62,0.809,U,3,-0.513
0.56,0.809,U,3,-0.517
0.5,0.809,U,3,-0.493
0.44,0.809,U,3,-0.474
0.38,0.809,U,3,-0.527
0.32,0.809,U,3,-0.577
0.26,0.809,U,3,-0.588
0.2,0.809,U,3,-0.648
0.1,0.809,U,3,-0.586
0.05,0.809,U,3,-0.296
0.0025,0.809,U,3,-0.388
0,0.809,U,3,1.227
0.025,0.809,L,3,-0.216
0.05,0.809,L,3,-0.399
0.1,0.809,L,3,-0.588
0.2,0.809,L,3,-0.636
0.26,0.809,L,3,-0.653
0.32,0.809,L,3,-0.632
0.38,0.809,L,3,-0.63
0.44,0.809,L,3,0.001
0.5,0.809,L,3,-0.698
0.56,0.809,L,3,-0.521
0.62,0.809,L,3,-0.114
0.7,0.809,L,3,-0.078
0.8,0.809,L,3,0.069
0.9,0.809,L,3,0.32
0.9,0.951,U,4,-0.193
0.8,0.951,U,4,-0.301
0.7,0.951,U,4,-0.434
0.62,0.951,U,4,-0.424
0.56,0.951,U,4,-0.378
0.5,0.951,U,4,-0.355
0.44,0.951,U,4,-0.37
0.38,0.951,U,4,-0.365
0.32,0.951,U,4,-0.399
0.26,0.951,U,4,-0.49
0.2,0.951,U,4,-0.534
0.1,0.951,U,4,-0.637
0.05,0.951,U,4,-0.554
0.0025,0.951,U,4,-0.308
0,0.951,U,4,1.218
0.025,0.951,L,4,-0.234
0.05,0.951,L,4,-0.454
0.1,0.951,L,4,-0.626
0.2,0.951,L,4,-0.535
0.26,0.951,L,4,-0.585
0.32,0.951,L,4,-0.467
0.38,0.951,L,4,-0.5
0.44,0.951,L,4,-0.548
0.5,0.951,L,4,-0.582
0.56,0.951,L,4,-0.546
0.62,0.951,L,4,-0.121
0.7,0.951,L,4,-0.215
0.8,0.951,L,4,0.16
0.9,0.951,L,4,0.275
