xc,yb,surf,section,cp
0.9,0.309,U,1,-0.337
0.8,0.309,U,1,-0.419
0.7,0.309,U,1,-0.387
0.62,0.309,U,1,-0.347
0.56,0.309,U,1,-0.325
0.5,0.309,U,1,-0.323
0.44,0.309,U,1,-0.414
0.38,0.309,U,1,-0.307
0.32,0.309,U,1,-0.353
0.26,0.309,U,1,-0.409
0.2,0.309,U,1,-0.496
0.1,0.309,U,1,-0.718
0.05,0.309,U,1,-0.867
0.0025,0.309,U,1,-1.055
0,0.309,U,1,0.988
0.025,0.309,L,1,-0.001
0.05,0.309,L,1,-0.148
0.1,0.309,L,1,-0.188
0.2,0.309,L,1,-0.218
0.26,0.309,L,1,-0.147
0.32,0.309,L,1,-0.106
0.38,0.309,L,1,-0.082
0.44,0.309,L,1,-0.127
0.5,0.309,L,1,-0.124
0.56,0.309,L,1,-0.122
0.62,0.309,L,1,-0.054
0.7,0.309,L,1,0.218
0.8,0.309,L,1,0.367
0.9,0.309,L,1,0.438
0.9,0.588,U,2,-0.323
0.8,0.588,U,2,-0.349
0.7,0.588,U,2,-0.39
0.62,0.588,U,2,-0.308
0.56,0.588,U,2,-0.25
0.5,0.588,U,2,-0.291
0.44,0.588,U,2,-0.297
0.38,0.588,U,2,-0.323
0.32,0.588,U,2,-0.376
0.26,0.588,U,2,-0.357
0.2,0.588,U,2,-0.458
0.1,0.588,U,2,-0.628
0.05,0.588,U,2,-0.838
0.0025,0.588,U,2,-1.135
0,0.588,U,2,0.956
0.025,0.588,L,2,-0.06
0.05,0.588,L,2,-0.057
0.1,0.588,L,2,-0.201
0.2,0.588,L,2,-0.259
0.26,0.588,L,2,-0.127
0.32,0.588,L,2,-0.15
0.38,0.588,L,2,-0.146
0.44,0.588,L,2,-0.029
0.5,0.588,L,2,-0.149
0.56,0.588,L,2,-0.124
0.62,0.588,L,2,-0.009
0.7,0.588,L,2,0.197
0.8,0.588,L,2,0.361
0.9,0.588,L,2,0.489
0.9,0.809,U,3,-0.305
0.8,0.809,U,3,-0.346
0.7,0.809,U,3,-0.32
0.62,0.809,U,3,-0.254
0.56,0.809,U,3,-0.266
0.5,0.809,U,3,-0.235
0.44,0.809,U,3,-0.202
0.38,0.809,U,3,-0.218
0.32,0.809,U,3,-0.279
0.26,0.809,U,3,-0.27
0.2,0.809,U,3,-0.479
0.1,0.809,U,3,-0.613
0.05,0.809,U,3,-0.751
0.0025,0.809,U,3,-1.004
0,0.809,U,3,0.984
0.025,0.809,L,3,-0.055
0.05,0.809,L,3,-0.202
0.1,0.809,L,3,-0.245
0.2,0.809,L,3,-0.238
0.26,0.809,L,3,-0.141
0.32,0.809,L,3,-0.123
0.38,0.809,L,3,-0.124
0.44,0.809,L,3,0
0.5,0.809,L,3,-0.166
0.56,0.809,L,3,-0.362
0.62,0.809,L,3,-0.105
0.7,0.809,L,3,0.209
0.8,0.809,L,3,0.34
0.9,0.809,L,3,0.424
0.9,0.951,U,4,-0.289
0.8,0.951,U,4,-0.259
0.7,0.951,U,4,-0.223
0.62,0.951,U,4,-0.12
0.56,0.951,U,4,-0.151
0.5,0.951,U,4,-0.141
0.44,0.951,U,4,-0.178
0.38,0.951,U,4,-0.177
0.32,0.951,U,4,-0.153
0.26,0.951,U,4,-0.203
0.2,0.951,U,4,-0.336
0.1,0.951,U,4,-0.489
0.05,0.951,U,4,-0.706
0.0025,0.951,U,4,-0.814
0,0.951,U,4,1.011
0.025,0.951,L,4,-0.119
0.05,0.951,L,4,-0.235
0.1,0.951,L,4,-0.243
0.2,0.951,L,4,-0.244
0.26,0.951,L,4,-0.133
0.32,0.951,L,4,-0.093
0.38,0.951,L,4,-0.111
0.44,0.951,L,4,-0.187
0.5,0.951,L,4,-0.158
0.56,0.951,L,4,-0.166
0.62,0.951,L,4,-0.116
0.7,0.951,L,4,0.081
0.8,0.951,L,4,0.294
0.9,0.951,L,4,0.344
