xc,yb,surf,section,cp
0.9,0.309,U,1,1.187
0.8,0.309,U,1,-0.666
0.7,0.309,U,1,-0.906
0.62,0.309,U,1,-0.93
0.56,0.309,U,1,-0.907
0.5,0.309,U,1,-0.936
0.44,0.309,U,1,-0.849
0.38,0.309,U,1,-0.471
0.32,0.309,U,1,-0.183
0.26,0.309,U,1,-0.404
0.2,0.309,U,1,-0.444
0.1,0.309,U,1,-0.511
0.05,0.309,U,1,-0.55
0.0025,0.309,U,1,-0.608
0,0.309,U,1,-0.319
0.025,0.309,L,1,-0.092
0.05,0.309,L,1,-0.31
0.1,0.309,L,1,-0.399
0.2,0.309,L,1,-0.35
0.26,0.309,L,1,-0.378
0.32,0.309,L,1,-0.296
0.38,0.309,L,1,-0.289
0.44,0.309,L,1,-0.329
0.5,0.309,L,1,-0.344
0.56,0.309,L,1,-0.291
0.62,0.309,L,1,-0.013
0.7,0.309,L,1,0.26
0.8,0.309,L,1,0.392
0.9,0.309,L,1,0.499
0.9,0.588,U,2,-0.353
0.8,0.588,U,2,-0.553
0.7,0.588,U,2,-0.522
0.62,0.588,U,2,-0.451
0.56,0.588,U,2,-0.374
0.5,0.588,U,2,-0.391
0.44,0.588,U,2,-0.318
0.38,0.588,U,2,-0.23
0.32,0.588,U,2,-0.841
0.26,0.588,U,2,-0.945
0.2,0.588,U,2,-0.897
0.1,0.588,U,2,-0.904
0.05,0.588,U,2,-0.857
0.0025,0.588,U,2,-0.826
0,0.588,U,2,1.164
0.025,0.588,L,2,-0.151
0.05,0.588,L,2,-0.201
0.1,0.588,L,2,-0.381
0.2,0.588,L,2,-0.414
0.26,0.588,L,2,-0.399
0.32,0.588,L,2,-0.314
0.38,0.588,L,2,-0.359
0.44,0.588,L,2,-0.269
0.5,0.588,L,2,-0.366
0.56,0.588,L,2,-0.398
0.62,0.588,L,2,-0.093
0.7,0.588,L,2,0.258
0.8,0.588,L,2,0.44
0.9,0.588,L,2,0.602
0.9,0.809,U,3,-0.338
0.8,0.809,U,3,-0.478
0.7,0.809,U,3,-0.402
0.62,0.809,U,3,-0.373
0.56,0.809,U,3,-0.358
0.5,0.809,U,3,-0.342
0.44,0.809,U,3,-0.31
0.38,0.809,U,3,-0.323
0.32,0.809,U,3,-0.336
0.26,0.809,U,3,-0.362
0.2,0.809,U,3,-0.874
0.1,0.809,U,3,-0.961
0.05,0.809,U,3,-0.944
0.0025,0.809,U,3,-0.845
0,0.809,U,3,1.166
0.025,0.809,L,3,-0.117
0.05,0.809,L,3,-0.307
0.1,0.809,L,3,-0.46
0.2,0.809,L,3,-0.362
0.26,0.809,L,3,-0.324
0.32,0.809,L,3,-0.283
0.38,0.809,L,3,-0.292
0.44,0.809,L,3,0
0.5,0.809,L,3,-0.366
0.56,0.809,L,3,-0.331
0.62,0.809,L,3,-0.113
0.7,0.809,L,3,0.204
0.8,0.809,L,3,0.335
0.9,0.809,L,3,0.478
0.9,0.951,U,4,-0.396
0.8,0.951,U,4,-0.313
0.7,0.951,U,4,-0.258
0.62,0.951,U,4,-0.226
0.56,0.951,U,4,-0.23
0.5,0.951,U,4,-0.249
0.44,0.951,U,4,-0.275
0.38,0.951,U,4,-0.263
0.32,0.951,U,4,-0.265
0.26,0.951,U,4,-0.34
0.2,0.951,U,4,-0.429
0.1,0.951,U,4,-0.824
0.05,0.951,U,4,-0.995
0.0025,0.951,U,4,-0.739
0,0.951,U,4,1.159
0.025,0.951,L,4,-0.156
0.05,0.951,L,4,-0.398
0.1,0.951,L,4,-0.416
0.2,0.951,L,4,-0.37
0.26,0.951,L,4,-0.345
0.32,0.951,L,4,-0.274
0.38,0.951,L,4,-0.247
0.44,0.951,L,4,-0.313
0.5,0.951,L,4,-0.303
0.56,0.951,L,4,-0.335
0.62,0.951,L,4,-0.193
0.7,0.951,L,4,0.13
0.8,0.951,L,4,0.314
0.9,0.951,L,4,0.393
