xc,yb,surf,section,cp
0.9,0.309,U,1,-0.393
0.8,0.309,U,1,-0.562
0.7,0.309,U,1,-0.527
0.62,0.309,U,1,-0.386
0.56,0.309,U,1,-0.281
0.5,0.309,U,1,-0.652
0.44,0.309,U,1,-0.71
0.38,0.309,U,1,-0.792
0.32,0.309,U,1,-0.839
0.26,0.309,U,1,-0.913
0.2,0.309,U,1,-0.869
0.1,0.309,U,1,-0.864
0.05,0.309,U,1,-0.811
0.0025,0.309,U,1,-0.597
0,0.309,U,1,1.193
0.025,0.309,L,1,-0.059
0.05,0.309,L,1,-0.274
0.1,0.309,L,1,-0.378
0.2,0.309,L,1,-0.386
0.26,0.309,L,1,-0.353
0.32,0.309,L,1,-0.367
0.38,0.309,L,1,-0.34
0.44,0.309,L,1,-0.371
0.5,0.309,L,1,-0.369
0.56,0.309,L,1,-0.319
0.62,0.309,L,1,0.096
0.7,0.309,L,1,0.253
0.8,0.309,L,1,0.441
0.9,0.309,L,1,0.528
0.9,0.588,U,2,-0.324
0.8,0.588,U,2,-0.532
0.7,0.588,U,2,-0.465
0.62,0.588,U,2,-0.399
0.56,0.588,U,2,-0.311
0.5,0.588,U,2,-0.277
0.44,0.588,U,2,-0.442
0.38,0.588,U,2,-0.78
0.32,0.588,U,2,-0.838
0.26,0.588,U,2,-0.908
0.2,0.588,U,2,-0.859
0.1,0.588,U,2,-0.855
0.05,0.588,U,2,-0.782
0.0025,0.588,U,2,-0.727
0,0.588,U,2,1.159
0.025,0.588,L,2,-0.097
0.05,0.588,L,2,-0.182
0.1,0.588,L,2,-0.36
0.2,0.588,L,2,-0.429
0.26,0.588,L,2,-0.33
0.32,0.588,L,2,-0.334
0.38,0.588,L,2,-0.338
0.44,0.588,L,2,-0.381
0.5,0.588,L,2,-0.35
0.56,0.588,L,2,-0.278
0.62,0.588,L,2,-0.36
0.7,0.588,L,2,0.252
0.8,0.588,L,2,0.444
0.9,0.588,L,2,0.494
0.9,0.809,U,3,-0.353
0.8,0.809,U,3,-0.449
0.7,0.809,U,3,-0.391
0.62,0.809,U,3,-0.355
0.56,0.809,U,3,-0.285
0.5,0.809,U,3,-0.351
0.44,0.809,U,3,-0.288
0.38,0.809,U,3,-0.179
0.32,0.809,U,3,-0.69
0.26,0.809,U,3,-0.766
0.2,0.809,U,3,-0.791
0.1,0.809,U,3,-0.883
0.05,0.809,U,3,-0.919
0.0025,0.809,U,3,-0.733
0,0.809,U,3,1.165
0.025,0.809,L,3,-0.077
0.05,0.809,L,3,-0.26
0.1,0.809,L,3,-0.413
0.2,0.809,L,3,-0.394
0.26,0.809,L,3,-0.313
0.32,0.809,L,3,-0.329
0.38,0.809,L,3,-0.271
0.44,0.809,L,3,-0.004
0.5,0.809,L,3,-0.369
0.56,0.809,L,3,-0.298
0.62,0.809,L,3,-0.629
0.7,0.809,L,3,0.167
0.8,0.809,L,3,0.427
0.9,0.809,L,3,0.504
0.9,0.951,U,4,-0.393
0.8,0.951,U,4,-0.306
0.7,0.951,U,4,-0.218
0.62,0.951,U,4,-0.299
0.56,0.951,U,4,-0.29
0.5,0.951,U,4,-0.299
0.44,0.951,U,4,-0.286
0.38,0.951,U,4,-0.262
0.32,0.951,U,4,-0.312
0.26,0.951,U,4,-0.453
0.2,0.951,U,4,-0.516
0.1,0.951,U,4,-0.777
0.05,0.951,U,4,-0.865
0.0025,0.951,U,4,-0.691
0,0.951,U,4,1.157
0.025,0.951,L,4,-0.117
0.05,0.951,L,4,-0.344
0.1,0.951,L,4,-0.401
0.2,0.951,L,4,-0.366
0.26,0.951,L,4,-0.21
0.32,0.951,L,4,-0.313
0.38,0.951,L,4,-0.277
0.44,0.951,L,4,-0.281
0.5,0.951,L,4,-0.313
0.56,0.951,L,4,-0.355
0.62,0.951,L,4,-0.319
0.7,0.951,L,4,0.265
0.8,0.951,L,4,0.206
0.9,0.951,L,4,0.413
