xc,yb,surf,section,cp
0.9,0.309,U,1,-0.324
0.8,0.309,U,1,-0.607
0.7,0.309,U,1,-0.58
0.62,0.309,U,1,-0.514
0.56,0.309,U,1,-0.436
0.5,0.309,U,1,-0.405
0.44,0.309,U,1,-0.357
0.38,0.309,U,1,-0.526
0.32,0.309,U,1,-0.786
0.26,0.309,U,1,-0.899
0.2,0.309,U,1,-0.896
0.1,0.309,U,1,-0.924
0.05,0.309,U,1,-0.897
0.0025,0.309,U,1,-0.665
0,0.309,U,1,1.193
0.025,0.309,L,1,-0.099
0.05,0.309,L,1,-0.327
0.1,0.309,L,1,-0.413
0.2,0.309,L,1,-0.378
0.26,0.309,L,1,-0.361
0.32,0.309,L,1,-0.284
0.38,0.309,L,1,-0.277
0.44,0.309,L,1,-0.324
0.5,0.309,L,1,-0.349
0.56,0.309,L,1,-0.29
0.62,0.309,L,1,0.167
0.7,0.309,L,1,0.254
0.8,0.309,L,1,0.394
0.9,0.309,L,1,0.515
0.9,0.588,U,2,-0.345
0.8,0.588,U,2,-0.554
0.7,0.588,U,2,-0.515
0.62,0.588,U,2,-0.45
0.56,0.588,U,2,-0.371
0.5,0.588,U,2,-0.395
0.44,0.588,U,2,-0.294
0.38,0.588,U,2,-0.29
0.32,0.588,U,2,-0.74
0.26,0.588,U,2,-0.901
0.2,0.588,U,2,-0.879
0.1,0.588,U,2,-0.894
0.05,0.588,U,2,-0.852
0.0025,0.588,U,2,-0.852
0,0.588,U,2,1.157
0.025,0.588,L,2,-0.174
0.05,0.588,L,2,-0.196
0.1,0.588,L,2,-0.388
0.2,0.588,L,2,-0.424
0.26,0.588,L,2,-0.344
0.32,0.588,L,2,-0.32
0.38,0.588,L,2,-0.343
0.44,0.588,L,2,-0.261
0.5,0.588,L,2,-0.366
0.56,0.588,L,2,-0.373
0.62,0.588,L,2,-0.108
0.7,0.588,L,2,0.246
0.8,0.588,L,2,0.422
0.9,0.588,L,2,0.571
0.9,0.809,U,3,-0.34
0.8,0.809,U,3,-0.481
0.7,0.809,U,3,-0.406
0.62,0.809,U,3,-0.371
0.56,0.809,U,3,-0.336
0.5,0.809,U,3,-0.344
0.44,0.809,U,3,-0.299
0.38,0.809,U,3,-0.28
0.32,0.809,U,3,-0.335
0.26,0.809,U,3,-0.411
0.2,0.809,U,3,-0.992
0.1,0.809,U,3,-0.945
0.05,0.809,U,3,-0.959
0.0025,0.809,U,3,-0.828
0,0.809,U,3,1.168
0.025,0.809,L,3,-0.134
0.05,0.809,L,3,-0.336
0.1,0.809,L,3,-0.474
0.2,0.809,L,3,-0.379
0.26,0.809,L,3,-0.314
0.32,0.809,L,3,-0.277
0.38,0.809,L,3,-0.276
0.44,0.809,L,3,-0.001
0.5,0.809,L,3,-0.38
0.56,0.809,L,3,-0.333
0.62,0.809,L,3,-0.217
0.7,0.809,L,3,0.193
0.8,0.809,L,3,0.342
0.9,0.809,L,3,0.475
0.9,0.951,U,4,-0.407
0.8,0.951,U,4,-0.313
0.7,0.951,U,4,-0.248
0.62,0.951,U,4,-0.241
0.56,0.951,U,4,-0.239
0.5,0.951,U,4,-0.255
0.44,0.951,U,4,-0.27
0.38,0.951,U,4,-0.252
0.32,0.951,U,4,-0.262
0.26,0.951,U,4,-0.351
0.2,0.951,U,4,-0.429
0.1,0.951,U,4,-0.806
0.05,0.951,U,4,-0.979
0.0025,0.951,U,4,-0.731
0,0.951,U,4,1.163
0.025,0.951,L,4,-0.168
0.05,0.951,L,4,-0.416
0.1,0.951,L,4,-0.424
0.2,0.951,L,4,-0.355
0.26,0.951,L,4,-0.306
0.32,0.951,L,4,-0.27
0.38,0.951,L,4,-0.249
0.44,0.951,L,4,-0.304
0.5,0.951,L,4,-0.285
0.56,0.951,L,4,-0.335
0.62,0.951,L,4,-0.198
0.7,0.951,L,4,0.164
0.8,0.951,L,4,0.297
0.9,0.951,L,4,0.4
