xc,yb,surf,section,cp
0.9,0.309,U,1,-0.201
0.8,0.309,U,1,-0.483
0.7,0.309,U,1,-0.476
0.62,0.309,U,1,-0.393
0.56,0.309,U,1,-0.347
0.5,0.309,U,1,-0.659
0.44,0.309,U,1,-0.46
0.38,0.309,U,1,-0.703
0.32,0.309,U,1,-0.036
0.26,0.309,U,1,-0.841
0.2,0.309,U,1,-0.875
0.1,0.309,U,1,-0.849
0.05,0.309,U,1,-0.834
0.0025,0.309,U,1,-0.616
0,0.309,U,1,1.184
0.025,0.309,L,1,-0.092
0.05,0.309,L,1,-0.295
0.1,0.309,L,1,-0.424
0.2,0.309,L,1,-0.409
0.26,0.309,L,1,-0.438
0.32,0.309,L,1,-0.365
0.38,0.309,L,1,-0.344
0.44,0.309,L,1,-0.384
0.5,0.309,L,1,-0.393
0.56,0.309,L,1,-0.265
0.62,0.309,L,1,0.103
0.7,0.309,L,1,0.164
0.8,0.309,L,1,0.231
0.9,0.309,L,1,0.342
0.9,0.588,U,2,-0.22
0.8,0.588,U,2,-0.456
0.7,0.588,U,2,-0.466
0.62,0.588,U,2,-0.409
0.56,0.588,U,2,-0.333
0.5,0.588,U,2,-0.353
0.44,0.588,U,2,-0.336
0.38,0.588,U,2,-0.817
0.32,0.588,U,2,-0.04
0.26,0.588,U,2,-0.873
0.2,0.588,U,2,-0.868
0.1,0.588,U,2,-0.814
0.05,0.588,U,2,-0.793
0.0025,0.588,U,2,-0.768
0,0.588,U,2,1.171
0.025,0.588,L,2,-0.16
0.05,0.588,L,2,-0.213
0.1,0.588,L,2,-0.424
0.2,0.588,L,2,-0.42
0.26,0.588,L,2,-0.429
0.32,0.588,L,2,-0.391
0.38,0.588,L,2,-0.413
0.44,0.588,L,2,-0.327
0.5,0.588,L,2,-0.381
0.56,0.588,L,2,-0.236
0.62,0.588,L,2,-0.009
0.7,0.588,L,2,0.153
0.8,0.588,L,2,0.218
0.9,0.588,L,2,0.349
0.9,0.809,U,3,-0.248
0.8,0.809,U,3,-0.428
0.7,0.809,U,3,-0.382
0.62,0.809,U,3,-0.358
0.56,0.809,U,3,-0.332
0.5,0.809,U,3,-0.335
0.44,0.809,U,3,-0.314
0.38,0.809,U,3,-0.325
0.32,0.809,U,3,-0.02
0.26,0.809,U,3,-0.649
0.2,0.809,U,3,-0.908
0.1,0.809,U,3,-0.877
0.05,0.809,U,3,-0.883
0.0025,0.809,U,3,-0.761
0,0.809,U,3,1.18
0.025,0.809,L,3,-0.136
0.05,0.809,L,3,-0.333
0.1,0.809,L,3,-0.494
0.2,0.809,L,3,-0.389
0.26,0.809,L,3,-0.407
0.32,0.809,L,3,-0.329
0.38,0.809,L,3,-0.331
0.44,0.809,L,3,-0.001
0.5,0.809,L,3,-0.398
0.56,0.809,L,3,-0.302
0.62,0.809,L,3,-0.134
0.7,0.809,L,3,0.144
0.8,0.809,L,3,0.225
0.9,0.809,L,3,0.339
0.9,0.951,U,4,-0.361
0.8,0.951,U,4,-0.288
0.7,0.951,U,4,-0.244
0.62,0.951,U,4,-0.238
0.56,0.951,U,4,-0.244
0.5,0.951,U,4,-0.258
0.44,0.951,U,4,-0.283
0.38,0.951,U,4,-0.278
0.32,0.951,U,4,-0.014
0.26,0.951,U,4,-0.479
0.2,0.951,U,4,-0.456
0.1,0.951,U,4,-0.862
0.05,0.951,U,4,-0.928
0.0025,0.951,U,4,-0.675
0,0.951,U,4,1.173
0.025,0.951,L,4,-0.165
0.05,0.951,L,4,-0.419
0.1,0.951,L,4,-0.468
0.2,0.951,L,4,-0.37
0.26,0.951,L,4,-0.321
0.32,0.951,L,4,-0.287
0.38,0.951,L,4,-0.289
0.44,0.951,L,4,-0.337
0.5,0.951,L,4,-0.338
0.56,0.951,L,4,-0.352
0.62,0.951,L,4,-0.153
0.7,0.951,L,4,0.138
0.8,0.951,L,4,0.204
0.9,0.951,L,4,0.322
