xc,yb,surf,section,cp
0.9,0.309,U,1,-0.3
0.8,0.309,U,1,-0.606
0.7,0.309,U,1,-0.41
0.62,0.309,U,1,-0.328
0.56,0.309,U,1,-0.74
0.5,0.309,U,1,-0.79
0.44,0.309,U,1,-0.696
0.38,0.309,U,1,-0.745
0.32,0.309,U,1,-0.821
0.26,0.309,U,1,-0.883
0.2,0.309,U,1,-0.839
0.1,0.309,U,1,-0.842
0.05,0.309,U,1,-0.798
0.0025,0.309,U,1,-0.571
0,0.309,U,1,1.217
0.025,0.309,L,1,-0.098
0.05,0.309,L,1,-0.333
0.1,0.309,L,1,-0.434
0.2,0.309,L,1,-0.415
0.26,0.309,L,1,-0.447
0.32,0.309,L,1,-0.325
0.38,0.309,L,1,-0.345
0.44,0.309,L,1,-0.371
0.5,0.309,L,1,-0.406
0.56,0.309,L,1,-0.296
0.62,0.309,L,1,0.133
0.7,0.309,L,1,0.226
0.8,0.309,L,1,0.357
0.9,0.309,L,1,0.498
0.9,0.588,U,2,-0.318
0.8,0.588,U,2,-0.569
0.7,0.588,U,2,-0.484
0.62,0.588,U,2,-0.397
0.56,0.588,U,2,-0.294
0.5,0.588,U,2,-0.315
0.44,0.588,U,2,-0.605
0.38,0.588,U,2,-0.839
0.32,0.588,U,2,-0.898
0.26,0.588,U,2,-0.873
0.2,0.588,U,2,-0.825
0.1,0.588,U,2,-0.815
0.05,0.588,U,2,-0.764
0.0025,0.588,U,2,-0.755
0,0.588,U,2,1.172
0.025,0.588,L,2,-0.174
0.05,0.588,L,2,-0.19
0.1,0.588,L,2,-0.402
0.2,0.588,L,2,-0.455
0.26,0.588,L,2,-0.459
0.32,0.588,L,2,-0.365
0.38,0.588,L,2,-0.398
0.44,0.588,L,2,-0.309
0.5,0.588,L,2,-0.416
0.56,0.588,L,2,-0.393
0.62,0.588,L,2,-0.073
0.7,0.588,L,2,0.244
0.8,0.588,L,2,0.423
0.9,0.588,L,2,0.579
0.9,0.809,U,3,-0.323
0.8,0.809,U,3,-0.507
0.7,0.809,U,3,-0.397
0.62,0.809,U,3,-0.372
0.56,0.809,U,3,-0.342
0.5,0.809,U,3,-0.345
0.44,0.809,U,3,-0.32
0.38,0.809,U,3,-0.321
0.32,0.809,U,3,-0.536
0.26,0.809,U,3,-0.754
0.2,0.809,U,3,-1.004
0.1,0.809,U,3,-0.892
0.05,0.809,U,3,-0.835
0.0025,0.809,U,3,-0.751
0,0.809,U,3,1.183
0.025,0.809,L,3,-0.124
0.05,0.809,L,3,-0.349
0.1,0.809,L,3,-0.498
0.2,0.809,L,3,-0.4
0.26,0.809,L,3,-0.42
0.32,0.809,L,3,-0.317
0.38,0.809,L,3,-0.323
0.44,0.809,L,3,-0.001
0.5,0.809,L,3,-0.416
0.56,0.809,L,3,-0.345
0.62,0.809,L,3,-0.103
0.7,0.809,L,3,0.186
0.8,0.809,L,3,0.312
0.9,0.809,L,3,0.469
0.9,0.951,U,4,-0.426
0.8,0.951,U,4,-0.314
0.7,0.951,U,4,-0.253
0.62,0.951,U,4,-0.243
0.56,0.951,U,4,-0.246
0.5,0.951,U,4,-0.263
0.44,0.951,U,4,-0.293
0.38,0.951,U,4,-0.29
0.32,0.951,U,4,-0.3
0.26,0.951,U,4,-0.501
0.2,0.951,U,4,-0.438
0.1,0.951,U,4,-0.848
0.05,0.951,U,4,-0.929
0.0025,0.951,U,4,-0.664
0,0.951,U,4,1.175
0.025,0.951,L,4,-0.164
0.05,0.951,L,4,-0.429
0.1,0.951,L,4,-0.458
0.2,0.951,L,4,-0.379
0.26,0.951,L,4,-0.375
0.32,0.951,L,4,-0.297
0.38,0.951,L,4,-0.279
0.44,0.951,L,4,-0.336
0.5,0.951,L,4,-0.337
0.56,0.951,L,4,-0.363
0.62,0.951,L,4,-0.191
0.7,0.951,L,4,0.136
0.8,0.951,L,4,0.307
0.9,0.951,L,4,0.4
