xc,yb,surf,section,cp
0.9,0.309,U,1,-0.23
0.8,0.309,U,1,-0.275
0.7,0.309,U,1,-0.777
0.62,0.309,U,1,-0.761
0.56,0.309,U,1,-0.725
0.5,0.309,U,1,-0.695
0.44,0.309,U,1,-0.64
0.38,0.309,U,1,-0.676
0.32,0.309,U,1,-0.708
0.26,0.309,U,1,-0.719
0.2,0.309,U,1,-0.614
0.1,0.309,U,1,-0.606
0.05,0.309,U,1,-0.535
0.0025,0.309,U,1,-0.315
0,0.309,U,1,1.274
0.025,0.309,L,1,-0.025
0.05,0.309,L,1,-0.25
0.1,0.309,L,1,-0.364
0.2,0.309,L,1,-0.417
0.26,0.309,L,1,-0.484
0.32,0.309,L,1,-0.43
0.38,0.309,L,1,-0.474
0.44,0.309,L,1,-0.54
0.5,0.309,L,1,-0.645
0.56,0.309,L,1,-0.768
0.62,0.309,L,1,-0.459
0.7,0.309,L,1,-0.285
0.8,0.309,L,1,-0.069
0.9,0.309,L,1,0.157
0.9,0.588,U,2,-0.099
0.8,0.588,U,2,-0.383
0.7,0.588,U,2,-0.803
0.62,0.588,U,2,-0.83
0.56,0.588,U,2,-0.795
0.5,0.588,U,2,-0.846
0.44,0.588,U,2,-0.789
0.38,0.588,U,2,-0.754
0.32,0.588,U,2,-0.733
0.26,0.588,U,2,-0.726
0.2,0.588,U,2,-0.614
0.1,0.588,U,2,-0.585
0.05,0.588,U,2,-0.499
0.0025,0.588,U,2,-0.485
0,0.588,U,2,1.223
0.025,0.588,L,2,-0.095
0.05,0.588,L,2,-0.067
0.1,0.588,L,2,-0.329
0.2,0.588,L,2,-0.468
0.26,0.588,L,2,-0.527
0.32,0.588,L,2,-0.528
0.38,0.588,L,2,-0.56
0.44,0.588,L,2,-0.52
0.5,0.588,L,2,-0.669
0.56,0.588,L,2,-0.741
0.62,0.588,L,2,-0.302
0.7,0.588,L,2,-0.242
0.8,0.588,L,2,0.039
0.9,0.588,L,2,0.337
0.9,0.809,U,3,-0.042
0.8,0.809,U,3,-0.399
0.7,0.809,U,3,-0.673
0.62,0.809,U,3,-0.595
0.56,0.809,U,3,-0.597
0.5,0.809,U,3,-0.573
0.44,0.809,U,3,-0.568
0.38,0.809,U,3,-0.664
0.32,0.809,U,3,-0.741
0.26,0.809,U,3,-0.702
0.2,0.809,U,3,-0.807
0.1,0.809,U,3,-0.687
0.05,0.809,U,3,-0.487
0.0025,0.809,U,3,-0.512
0,0.809,U,3,1.226
0.025,0.809,L,3,-0.027
0.05,0.809,L,3,-0.267
0.1,0.809,L,3,-0.415
0.2,0.809,L,3,-0.495
0.26,0.809,L,3,-0.512
0.32,0.809,L,3,-0.503
0.38,0.809,L,3,-0.526
0.44,0.809,L,3,0.002
0.5,0.809,L,3,-0.632
0.56,0.809,L,3,-0.204
0.62,0.809,L,3,-0.005
0.7,0.809,L,3,-0.116
0.8,0.809,L,3,-0.145
0.9,0.809,L,3,0.1
0.9,0.951,U,4,-0.267
0.8,0.951,U,4,-0.286
0.7,0.951,U,4,-0.447
0.62,0.951,U,4,-0.471
0.56,0.951,U,4,-0.436
0.5,0.951,U,4,-0.417
0.44,0.951,U,4,-0.435
0.38,0.951,U,4,-0.44
0.32,0.951,U,4,-0.457
0.26,0.951,U,4,-0.448
0.2,0.951,U,4,-0.626
0.1,0.951,U,4,-0.756
0.05,0.951,U,4,-0.693
0.0025,0.951,U,4,-0.43
0,0.951,U,4,1.218
0.025,0.951,L,4,-0.078
0.05,0.951,L,4,-0.341
0.1,0.951,L,4,-0.472
0.2,0.951,L,4,-0.443
0.26,0.951,L,4,-0.517
0.32,0.951,L,4,-0.474
0.38,0.951,L,4,-0.459
0.44,0.951,L,4,-0.518
0.5,0.951,L,4,-0.538
0.56,0.951,L,4,-0.637
0.62,0.951,L,4,-0.206
0.7,0.951,L,4,-0.261
0.8,0.951,L,4,0.202
0.9,0.951,L,4,0.358
