xc,yb,surf,section,cp
0.9,0.309,U,1,-0.364
0.8,0.309,U,1,-0.415
0.7,0.309,U,1,-0.394
0.62,0.309,U,1,-0.27
0.56,0.309,U,1,-0.626
0.5,0.309,U,1,-0.989
0.44,0.309,U,1,-0.994
0.38,0.309,U,1,-1.021
0.32,0.309,U,1,-1.071
0.26,0.309,U,1,-1.114
0.2,0.309,U,1,-1.077
0.1,0.309,U,1,-1.086
0.05,0.309,U,1,-1.012
0.0025,0.309,U,1,-0.84
0,0.309,U,1,1.149
0.025,0.309,L,1,0.172
0.05,0.309,L,1,-0.048
0.1,0.309,L,1,-0.173
0.2,0.309,L,1,-0.23
0.26,0.309,L,1,-0.214
0.32,0.309,L,1,-0.248
0.38,0.309,L,1,-0.231
0.44,0.309,L,1,-0.276
0.5,0.309,L,1,-0.287
0.56,0.309,L,1,-0.24
0.62,0.309,L,1,0.182
0.7,0.309,L,1,0.191
0.8,0.309,L,1,0.429
0.9,0.309,L,1,0.521
0.9,0.588,U,2,-0.288
0.8,0.588,U,2,-0.419
0.7,0.588,U,2,-0.357
0.62,0.588,U,2,-0.277
0.56,0.588,U,2,-0.322
0.5,0.588,U,2,-0.762
0.44,0.588,U,2,-0.84
0.38,0.588,U,2,-0.971
0.32,0.588,U,2,-1.055
0.26,0.588,U,2,-1.116
0.2,0.588,U,2,-1.057
0.1,0.588,U,2,-1.071
0.05,0.588,U,2,-1.016
0.0025,0.588,U,2,-0.927
0,0.588,U,2,1.116
0.025,0.588,L,2,0.136
0.05,0.588,L,2,0.022
0.1,0.588,L,2,-0.166
0.2,0.588,L,2,-0.276
0.26,0.588,L,2,-0.191
0.32,0.588,L,2,-0.216
0.38,0.588,L,2,-0.241
0.44,0.588,L,2,-0.298
0.5,0.588,L,2,-0.272
0.56,0.588,L,2,-0.18
0.62,0.588,L,2,-0.281
0.7,0.588,L,2,0.154
0.8,0.588,L,2,0.408
0.9,0.588,L,2,0.483
0.9,0.809,U,3,-0.361
0.8,0.809,U,3,-0.431
0.7,0.809,U,3,-0.373
0.62,0.809,U,3,-0.329
0.56,0.809,U,3,-0.265
0.5,0.809,U,3,-0.336
0.44,0.809,U,3,-0.27
0.38,0.809,U,3,-0.447
0.32,0.809,U,3,-0.95
0.26,0.809,U,3,-0.975
0.2,0.809,U,3,-1.078
0.1,0.809,U,3,-1.084
0.05,0.809,U,3,-1.167
0.0025,0.809,U,3,-0.912
0,0.809,U,3,1.13
0.025,0.809,L,3,0.136
0.05,0.809,L,3,-0.054
0.1,0.809,L,3,-0.235
0.2,0.809,L,3,-0.274
0.26,0.809,L,3,-0.202
0.32,0.809,L,3,-0.243
0.38,0.809,L,3,-0.197
0.44,0.809,L,3,-0.004
0.5,0.809,L,3,-0.319
0.56,0.809,L,3,-0.231
0.62,0.809,L,3,-0.604
0.7,0.809,L,3,0.051
0.8,0.809,L,3,0.401
0.9,0.809,L,3,0.483
0.9,0.951,U,4,-0.546
0.8,0.951,U,4,-0.349
0.7,0.951,U,4,-0.227
0.62,0.951,U,4,-0.287
0.56,0.951,U,4,-0.276
0.5,0.951,U,4,-0.286
0.44,0.951,U,4,-0.289
0.38,0.951,U,4,-0.291
0.32,0.951,U,4,-0.362
0.26,0.951,U,4,-0.55
0.2,0.951,U,4,-0.589
0.1,0.951,U,4,-0.986
0.05,0.951,U,4,-1.042
0.0025,0.951,U,4,-0.921
0,0.951,U,4,1.127
0.025,0.951,L,4,0.07
0.05,0.951,L,4,-0.168
0.1,0.951,L,4,-0.271
0.2,0.951,L,4,-0.3
0.26,0.951,L,4,-0.084
0.32,0.951,L,4,-0.239
0.38,0.951,L,4,-0.209
0.44,0.951,L,4,-0.218
0.5,0.951,L,4,-0.226
0.56,0.951,L,4,-0.287
0.62,0.951,L,4,-0.31
0.7,0.951,L,4,0.2
0.8,0.951,L,4,0.18
0.9,0.951,L,4,0.362
