,0.76
1,0.1369
0.9212,0.0016
0.8791,-0.0403
0.8353,-0.1967
0.7493,-0.422
0.6997,-0.4903
0.6598,-0.548
0.6197,-0.5953
0.5795,-0.6076
0.5397,-0.5902
0.4996,-0.5599
0.4598,-0.5245
0.4201,-0.5446
0.3795,-0.7868
0.3402,-0.9826
0.2994,-1.037
0.25,-1.0189
0.1997,-1.0266
0.1,-1.0178
0.08,-1.0045
0.0608,-0.9898
0.04,-0.9297
0.03,-0.8547
0.0203,-0.7871
0.0097,-0.6162
0.0083,-0.4244
0,0.6766
0,0.6766
0.0052,0.8765
0.0098,0.7312
0.02,0.5889
0.053,0.3774
0.0813,0.2591
0.1199,0.1708
0.1796,0.061
0.2377,-0.0197
0.2995,-0.0935
0.3588,-0.1606
0.4193,-0.2196
0.4793,-0.2474
0.5394,-0.2138
0.5994,-0.0865
0.6507,0.0816
0.7203,0.221
0.7743,0.2063
0.8394,0.3389
0.8996,0.342
0.9492,0.3062
1,0.1369
