,0.19
0.99543, 0.11927
0.98402, 0.08257
0.97717, 0.05505
0.95890, -0.02752
0.93607, -0.11009
0.91553, -0.18349
0.89726, -0.23853
0.87671, -0.27523
0.84703, -0.30275
0.79680, -0.33945
0.74429, -0.37615
0.69635, -0.42202
0.59589, -0.50459
0.56621, -0.51376
0.54566, -0.53211
0.53653, -0.55046
0.52740, -0.55963
0.51826, -0.56881
0.50685, -0.60550
0.49772, -0.62385
0.48858, -0.64220
0.47717, -0.65138
0.46804, -0.66972
0.45662, -0.67890
0.44749, -0.68807
0.43836, -0.69725
0.42694, -0.70642
0.41781, -0.71560
0.40639, -0.73394
0.39726, -0.75229
0.38813, -0.76147
0.37900, -0.77982
0.36758, -0.78899
0.35616, -0.78899
0.34703, -0.79817
0.33790, -0.82569
0.32877, -0.82569
0.31963, -0.82569
0.30822, -0.85321
0.29909, -0.86239
0.27854, -0.86239
0.26027, -0.84404
0.23744, -0.82569
0.21918, -0.79817
0.19863, -0.78899
0.17808, -0.76147
0.15982, -0.75229
0.13927, -0.71560
0.12100, -0.67890
0.09817, -0.64220
0.07763, -0.59633
0.06164, -0.51376
0.05023, -0.45872
0.03881, -0.38532
0.03196, -0.30275
0.02511, -0.22936
0.02055, -0.11927
0.01598, -0.03670
0.01142, 0.08257
0.00913, 0.22936
0.00685, 0.32110
0.00457, 0.45872
0.00000, 0.66055
0.00000, 0.95413
0.00228, 0.86239
0.00457, 0.76147
0.00685, 0.66972
0.00913, 0.58716
0.01142, 0.47706
0.01598, 0.40367
0.01826, 0.33945
0.02511, 0.26606
0.02968, 0.22018
0.03881, 0.16514
0.05023, 0.11927
0.06164, 0.06422
0.07763, 0.01835
0.10046, -0.00917
0.12557, -0.02752
0.15068, -0.07339
0.17123, -0.14679
0.19863, -0.25688
0.22374, -0.40367
0.24886, -0.52294
0.26027, -0.54128
0.26712, -0.55963
0.28767, -0.55963
0.29909, -0.54128
0.30822, -0.51376
0.31963, -0.48624
0.32877, -0.44037
0.33790, -0.42202
0.34932, -0.40367
0.35845, -0.38532
0.36758, -0.26606
0.37671, -0.18349
0.38813, -0.15596
0.39726, -0.12844
0.40868, -0.09174
0.41781, -0.06422
0.42694, -0.03670
0.43836, 0.00000
0.44749, 0.00917
0.46804, 0.05505
0.49772, 0.12844
0.54795, 0.20183
0.59589, 0.26606
0.64612, 0.31193
0.69635, 0.33945
0.74658, 0.36697
0.79909, 0.39450
0.84475, 0.41284
0.89726, 0.41284
0.91781, 0.39450
0.93607, 0.37615
0.95890, 0.34862
0.97717, 0.28440
0.98630, 0.23853
