,0.8
0.9914,0.211
0.9198,0.12
0.8593,0.013
0.7993,-0.086
0.739,-0.171
0.6792,-0.241
0.6193,-0.3
0.5593,-0.353
0.4997,-0.401
0.4492,-0.435
0.3992,-0.471
0.3496,-0.431
0.2996,-0.476
0.2491,-0.669
0.1994,-0.714
0.1493,-0.753
0.0992,-0.788
0.0745,-0.771
0.0492,-0.776
0.0342,-0.903
0.0198,-0.934
0.0094,-0.079
0.0046,
0.0013,1.004
0,1.169
0.0019,-0.563
0.0056,-0.742
0.0108,-0.783
0.0251,-0.86
0.0499,-0.744
0.0999,-0.816
0.15,-0.743
0.2008,-0.717
0.2998,-0.5
0.3998,-0.474
0.4999,-0.414
0.601,-0.322
0.6999,-0.221
0.7995,-0.084
0.8997,0.084
