,0.6
0.9914,0.18
0.9198,0.083
0.8593,-0.02
0.7993,-0.103
0.739,-0.167
0.6792,-0.214
0.6193,-0.252
0.5593,-0.284
0.4997,-0.314
0.4492,-0.332
0.3992,-0.354
0.3496,-0.368
0.2996,-0.392
0.2491,-0.412
0.1994,-0.435
0.1493,-0.458
0.0992,-0.537
0.0745,-0.594
0.0492,-0.653
0.0342,-0.785
0.0198,-1.009
0.0094,-0.425
0.0046,
0.0013,0.889
0,1.094
0.0019,-0.967
0.0056,-1.1
0.0108,-1.086
0.0251,-1.05
0.0499,-0.656
0.0999,-0.525
0.15,-0.443
0.2008,-0.417
0.2998,-0.381
0.3998,-0.355
0.4999,-0.32
0.601,-0.263
0.6999,-0.201
0.7995,-0.097
0.8997,0.049
