,0.5
0.9914,0.174
0.9198,0.078
0.8593,-0.019
0.7993,-0.096
0.739,-0.154
0.6792,-0.199
0.6193,-0.232
0.5593,-0.26
0.4997,-0.288
0.4492,-0.304
0.3992,-0.324
0.3496,-0.337
0.2996,-0.359
0.2491,-0.378
0.1994,-0.4
0.1493,-0.423
0.0992,-0.498
0.0745,-0.547
0.0492,-0.606
0.0342,-0.741
0.0198,-0.959
0.0094,
0.0046,
0.0013,0.853
0,1.073
0.0019,-0.981
0.0056,-1.072
0.0108,-1.045
0.0251,-0.995
0.0499,-0.604
0.0999,-0.477
0.15,-0.403
0.2008,-0.381
0.2998,-0.344
0.3998,-0.322
0.4999,-0.291
0.601,-0.24
0.6999,-0.185
0.7995,-0.092
0.8997,0.045
