,0.79
0.9914,0.208
0.9198,0.116
0.8593,0.008
0.7993,-0.09
0.739,-0.114
0.6792,-0.241
0.6193,-0.299
0.5593,-0.349
0.4997,-0.397
0.4492,-0.428
0.3992,-0.464
0.3496,-0.488
0.2996,-0.53
0.2491,-0.554
0.1994,-0.514
0.1493,-0.74
0.0992,-0.813
0.0745,-0.779
0.0492,-0.756
0.0342,-0.926
0.0198,-0.963
0.0094,-0.097
0.0046,0
0.0013,0.998
0,1.161
0.0019,-0.654
0.0056,-0.841
0.0108,-0.881
0.0251,-0.959
0.0499,-0.768
0.0999,-0.85
0.15,-0.544
0.2008,-0.555
0.2998,-0.505
0.3998,-0.456
0.4999,-0.4
0.601,-0.317
0.6999,-0.226
0.7995,-0.094
0.8997,0.073
