,0.051
0.98,-0.506
0.949,-0.519
0.8988,-0.552
0.8488,-0.565
0.7992,-0.578
0.749,-0.584
0.6986,-0.584
0.649,-0.591
0.5994,-0.591
0.5492,-0.591
0.4992,-0.591
0.448,-0.591
0.399,-0.584
0.3498,-0.591
0.2988,-0.591
0.2744,-0.591
0.2492,-0.591
0.2244,-0.591
0.1996,-0.598
0.1744,-0.604
0.1492,-0.604
0.1258,-0.611
0.0996,-0.63
0.075,-0.644
0.049,-0.695
0.0294,-0.786
0.017,-1.249
0.0094,-2.006
0.0044,-2.552
0,-2.382
0.0036,-1.059
0.0092,0.244
0.0166,0.713
0.0292,0.941
0.0494,0.98
0.0738,0.941
0.0996,0.876
0.1494,0.778
0.1998,0.7
0.249,0.648
0.2996,0.596
0.349,0.544
0.3998,0.498
0.449,0.446
0.4998,0.407
0.5448,0.368
0.6494,0.289
0.7492,0.179
0.8494,0.042
0.899,-0.036
0.9486,-0.167
0.9792,-0.304
1,-0.513
