,0.051
0.98,-0.434
0.949,-0.388
0.8988,-0.356
0.8488,-0.33
0.7992,-0.297
0.749,-0.277
0.6986,-0.252
0.649,-0.225
0.5994,-0.199
0.5492,-0.147
0.4992,-0.121
0.448,-0.095
0.399,-0.017
0.3498,0.036
0.2988,0.114
0.2744,0.166
0.2492,0.212
0.2244,0.263
0.1996,0.335
0.1744,0.414
0.1492,0.498
0.1258,0.583
0.0996,0.687
0.075,0.804
0.049,0.922
0.0294,0.987
0.017,0.928
0.0094,0.739
0.0044,0.322
0,-2.623
0.0036,-3.204
0.0092,-2.082
0.0166,-1.053
0.0292,-0.702
0.0494,-0.571
0.0738,-0.577
0.0996,-0.551
0.1494,-0.558
0.1998,-0.551
0.249,-0.545
0.2996,-0.545
0.349,-0.551
0.3998,-0.558
0.449,-0.571
0.4998,-0.571
0.5448,-0.571
0.6494,-0.564
0.7492,-0.558
0.8494,-0.538
0.899,-0.505
0.9486,-0.466
0.9792,-0.454
1,-0.421
