,0.81
1,-0.277838953
0.9,-0.357585506
0.8,-0.448512279
0.7,-0.509483026
0.65,-0.539826293
0.6,-0.577836199
0.55,-0.589048393
0.5,-0.600615854
0.45,-0.608172361
0.4,-0.638515628
0.35,-0.687847861
0.3,-0.832551245
0.25,-0.949959544
0.2,-1.254028139
0.15,-1.265382439
0.125,-1.274928436
0.1,-1.231163221
0.08,-1.161239772
0.06,-1.053622603
0.04,-0.683531379
0.02,-0.005889955
0.008,0.428124276
0,1.108924015
0.01,-0.206320359
0.04,0.000355621
0.06,0.048163763
0.1,0.075775035
0.2,0.094543736
0.35,-0.02696078
0.5,-0.09156945
0.7,-0.000294515
0.9,0.05286038
1,-0.133593862
