1,0.999589794,-
0.845,,-
0.81,,-
0.773,-0.088918846,-
0.736,,-
0.7,,-
0.664,-0.26378571,-
0.628,-0.342342798,-
0.592,-0.403537527,-
0.558,-0.499493116,-
0.52,,-
0.485,-0.595781207,-
0.45,,-
0.422,-0.778931694,-
0.396,-0.83132959,-
0.37,-0.866336213,-
0.343,-0.910052929,-
0.317,-0.945059552,-
0.29,-0.997464676,-
0.263,-1.041174164,-
0.237,-1.058796742,-
0.212,,-
0.185,-1.085331806,-
0.165,-1.111606651,-
0.144,-1.076975899,-
0.127,-1.103229059,-
0.1,-1.146880721,-
0.087,-1.1470542,-
0.067,,-
0.048,-1.086524474,-
0.027,-1.034538591,-
0.0147,0.208843455,-
0,,-
0.027,0.417647154,-
0.048,0.348241085,-
0.067,0.287545109,-
0.087,0.244240406,-
0.1,0.192247294,-
0.144,0.140413205,-
0.185,0.114658797,-
0.225,0.097607254,-
0.263,0.063171667,-
0.3,0.054830216,-
0.342,0.02906858,-
0.425,,-
0.508,0.039209875,-
0.592,0.039925476,-
0.672,0.040619392,-
0.752,,-
0.835,0.094224413,-
