,0.4
1,-0.60663966
0.9,-0.651923354
0.8,-0.663470935
0.7,-0.641043815
0.6,-0.652034694
0.55,-0.643572831
0.5,-0.600897681
0.45,-0.598098268
0.4,-0.589636404
0.35,-0.575750677
0.3,-0.555804856
0.25,-0.558508835
0.2,-0.561530929
0.15,-0.541664637
0.125,-0.531771255
0.1,-0.521877874
0.08,-0.602186048
0.06,-1.079183836
0.04,-1.759870766
0.02,-2.616332232
0.01,-2.820737132
0,-1.839286665
0.01,1.002052837
0.04,0.901957899
0.06,0.78998136
0.1,0.644825409
0.2,0.446703283
0.35,0.279597385
0.7,0.055835177
0.9,-0.091261277
1,-0.60663966
