,0.4
1,0.129796953
0.9,0.067207794
0.8,0.010758257
0.7,-0.040346944
0.6,-0.057318389
0.55,-0.071665383
0.5,-0.080031812
0.45,-0.094140219
0.4,-0.125395034
0.35,-0.128258071
0.3,-0.114054229
0.25,-0.133825086
0.2,-0.131025673
0.15,-0.167863409
0.125,-0.146645128
0.1,-0.114101946
0.08,-0.09248602
0.06,-0.025650024
0.04,0.120380744
0.01,0.504393469
0,0.299511395
0.01,-1.308544872
0.04,-1.11419241
0.06,-0.960192857
0.1,-0.702996744
0.2,-0.414227701
0.35,-0.292389592
0.7,-0.091468052
0.9,0.061545344
1,0.118472053
