,0.6
1,-0.051926774
0.9,-0.107796808
0.8,-0.171819939
0.7,-0.248019398
0.6,-0.356884558
0.55,-0.423520124
0.5,-0.482055909
0.45,-0.560867804
0.4,-0.672452029
0.35,-0.79197609
0.3,-0.919919822
0.25,-1.051780158
0.2,-1.244842029
0.15,-1.454210092
0.125,-1.660781167
0.1,-1.981655534
0.08,-2.42900952
0.06,-2.607471279
0.04,-2.573739279
0.02,-2.148605351
0.01,-1.817765178
0,0.025740899
0.01,1.085270189
0.04,0.708521687
0.06,0.568959383
0.1,0.432300697
0.2,0.316849083
0.35,0.194601855
0.7,0.106693598
0.9,0.087930814
1,-0.06007987
