,0.6
1,0.143747533
0.9,0.083960895
0.8,0.011784669
0.7,-0.044138681
0.6,-0.079625975
0.55,-0.085060005
0.5,-0.106960173
0.45,-0.120493984
0.4,-0.134294371
0.35,-0.147881497
0.3,-0.13695602
0.25,-0.162879421
0.2,-0.180543095
0.15,-0.186137071
0.125,-0.139908852
0.1,-0.106016907
0.08,-0.080544633
0.06,0.006182491
0.04,
0.02,0.563470894
0.01,0.896124811
0,0.418931387
0.01,-1.552843483
0.04,-1.595154485
0.06,-1.412776123
0.1,-0.87669775
0.2,-0.490574008
0.35,-0.3517089
0.7,-0.109310134
0.9,-0.016857798
1,0.151900629
