,0.76
1,0.121
0.928,0.072
0.848,-0.027
0.8,-0.109
0.72,-0.277
0.649,-0.417
0.599,-0.519
0.549,-0.609
0.498,-0.593
0.45,-0.698
0.4,-0.826
0.35,-0.865
0.299,-0.888
0.25,-0.877
0.2,-0.894
0.15,-0.856
0.101,-0.882
0.075,-0.892
0.051,-0.93
0.031,-0.77
0.02,-0.633
0.015,-0.606
0.011,-0.356
0.007,0.033
0.004,0.408
0.0004,1.059
0,1.151
0.001,0.799
0.003,0.312
0.005,0.362
0.011,0.254
0.019,0.197
0.05,0.215
0.1,0.158
0.147,0.08
0.199,0.028
0.299,-0.082
0.4,-0.132
0.499,-0.131
0.599,-0.003
0.729,0.107
0.868,0.165
0.948,0.194
