,0.765
1,0.123
0.928,0.074
0.848,-0.025
0.8,-0.106
0.72,-0.271
0.649,-0.406
0.599,-0.495
0.549,-0.54
0.498,-0.707
0.45,-0.859
0.4,-0.877
0.35,-0.901
0.299,-0.894
0.25,-0.879
0.2,-0.893
0.15,-0.851
0.101,-0.872
0.075,-0.879
0.051,-0.914
0.031,-0.754
0.02,-0.616
0.015,-0.588
0.011,-0.339
0.007,0.048
0.004,0.42
0.0004,1.064
0,1.152
0.001,0.794
0.003,0.34
0.005,0.358
0.011,0.251
0.019,0.194
0.05,0.214
0.1,0.158
0.147,0.08
0.199,0.028
0.299,-0.082
0.4,-0.133
0.499,-0.133
0.599,-0.003
0.729,0.108
0.868,0.166
0.948,0.196
