,0.31,0.41,0.51,0.56,0.61,0.63,0.66,0.69,0.71,0.74,0.76,0.79,0.81,0.83,0.86,0.9,0.93
1,0.3,0.17,0.24,0.22,0.21,0.21,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.09,0.21,0.18
0.955,0.07,0.04,0.04,0.05,0.07,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.1,0.14,0.08
0.904,0.06,0.04,0.04,0.05,0.06,0.05,0.05,0.04,0.05,0.06,0.05,0.05,0.05,0.06,0.08,0.11,0
0.804,0.07,-0.01,-0.01,0,0.01,-0.01,-0.01,-0.02,-0.02,-0.01,-0.02,-0.02,-0.02,-0.02,0.01,0,-0.28
0.758,0.02,-0.07,-0.07,-0.06,-0.06,-0.07,-0.07,-0.08,-0.08,-0.08,-0.09,-0.09,-0.1,-0.08,-0.05,-0.14,-0.44
0.655,-0.07,-0.1,-0.1,-0.09,-0.09,-0.1,-0.1,-0.12,-0.12,-0.11,-0.12,-0.13,-0.14,-0.13,-0.1,-0.46,-0.57
0.6,-0.1,-0.13,-0.13,-0.12,-0.12,-0.14,-0.14,-0.15,-0.15,-0.15,-0.16,-0.17,-0.18,-0.17,-0.16,-0.56,-0.57
0.551,-0.13,-0.15,-0.16,-0.15,-0.15,-0.17,-0.18,-0.19,-0.19,-0.19,-0.2,-0.21,-0.23,-0.22,-0.26,-0.59,-0.57
0.502,-0.16,-0.18,-0.19,-0.19,-0.18,-0.21,-0.21,-0.23,-0.23,-0.24,-0.25,-0.27,-0.3,-0.3,-0.42,-0.62,-0.57
0.448,-0.18,-0.2,-0.22,-0.22,-0.21,-0.24,-0.24,-0.26,-0.27,-0.28,-0.29,-0.32,-0.35,-0.39,-0.51,-0.6,-0.54
0.399,-0.19,-0.22,-0.23,-0.22,-0.23,-0.25,-0.26,-0.28,-0.28,-0.3,-0.32,-0.34,-0.39,-0.42,-0.52,-0.55,-0.49
0.351,-0.18,-0.21,-0.22,-0.21,-0.22,-0.24,-0.26,-0.27,-0.27,-0.28,-0.3,-0.32,-0.36,-0.39,-0.52,-0.52,-0.45
0.304,-0.19,-0.22,-0.23,-0.22,-0.23,-0.26,-0.26,-0.28,-0.28,-0.3,-0.31,-0.34,-0.38,-0.4,-0.52,-0.49,-0.42
0.255,-0.19,-0.23,-0.24,-0.24,-0.24,-0.26,-0.27,-0.29,-0.29,-0.31,-0.32,-0.35,-0.4,-0.43,-0.5,-0.47,-0.39
