0.98276,0.00049
0.94447,0.0087
0.90012,0.01878
0.85735,0.02864
0.81836,0.03745
0.78316,0.04514
0.75082,0.05183
0.72051,0.05766
0.69172,0.06276
0.66433,0.06714
0.65765,0.06812
0.65097,0.06908
0.64433,0.07
0.63758,0.07091
0.6307,0.07179
0.62365,0.07267
0.61624,0.07355
0.60832,0.07443
0.59984,0.07534
0.59049,0.07628
0.57985,0.07712
0.56758,0.07836
0.55314,0.07951
0.53577,0.08074
0.51467,0.08203
0.48889,0.08334
0.45836,0.08454
0.42357,0.08551
0.3869,0.08585
0.35092,0.08578
0.31682,0.08535
0.2858,0.08456
0.25751,0.08337
0.23193,0.08211
0.20878,0.08033
0.18765,0.07872
0.16857,0.07699
0.15107,0.07521
0.13531,0.07334
0.12087,0.07153
0.10759,0.06963
0.09548,0.06778
0.08388,0.06584
0.06994,0.06306
0.03278,0.05173
0.02722,0.04909
0.02005,0.04434
0.01519,0.03976
0.00943,0.03217
0.00422,0.02171
0.00119,0.01105
0,0
0,0
0.0009,-0.01007
0.0038,-0.01817
0.00973,-0.02674
0.01514,-0.0317
0.02032,-0.03528
0.03171,-0.04119
0.03871,-0.04403
0.05012,-0.04794
0.07183,-0.05373
0.08768,-0.0571
0.10248,-0.05982
0.11696,-0.06217
0.13181,-0.0643
0.14697,-0.06626
0.16344,-0.06814
0.18139,-0.06997
0.20175,-0.07172
0.22541,-0.07338
0.25401,-0.07492
0.29056,-0.0762
0.34061,-0.07674
0.45235,-0.07265
0.46726,-0.07134
0.47815,-0.07032
0.4858,-0.0695
0.49891,-0.06793
0.50546,-0.06709
0.51936,-0.06521
0.52692,-0.06411
0.53485,-0.06293
0.54321,-0.06164
0.54606,-0.06119
0.56391,-0.05827
0.5826,-0.05502
0.60128,-0.05158
0.6193,-0.04806
0.63656,-0.04454
0.65366,-0.0409
0.67152,-0.03702
0.69071,-0.03283
0.71144,-0.02826
0.73341,-0.02348
0.75691,-0.01851
0.7836,-0.01321
0.81704,-0.00733
0.86319,-0.00121
0.9602,0.00109
0.97816,-0.00032
0.98897,-0.00145
0.99547,-0.00225
0.99918,-0.00275
