,0.754
1,0.2601
0.95,0.1868
0.925,0.1388
0.9,0.0747
0.86,-0.0563
0.84,-0.1207
0.82,-0.1886
0.78,-0.3263
0.76,-0.3425
0.74,-0.4354
0.72,-0.4736
0.7,-0.4917
0.68,-0.489
0.66,-0.4868
0.64,-0.4829
0.62,-0.4909
0.6,-0.5038
0.58,-0.5444
0.56,-0.5886
0.54,-0.6214
0.52,-0.6431
0.5,-0.6577
0.475,-0.663
0.45,-0.6497
0.425,-0.6156
0.4,-0.5841
0.375,-0.5334
0.35,-0.5096
0.325,-0.4955
0.3,-0.7647
0.2375,-0.9723
0.225,-0.9729
0.2,-0.9809
0.18,-0.9862
0.16,-0.9889
0.14,-0.9985
0.12,-1.0029
0.1,-1.017
0.09,-1.0047
0.08,-1.0257
0.07,-1.0369
0.06,-1.0688
0.05,-1.0663
0.04,-1.0806
0.03,-0.9941
0.01,-0.6946
0.005,-0.1984
0,1.0614
0.005,0.9264
0.01,0.6971
0.02,0.4133
0.03,0.2365
0.04,0.1401
0.05,0.0931
0.075,0.0043
0.2,-0.1895
0.25,-0.2465
0.3,-0.3026
0.35,-0.3415
0.4,-0.3457
0.45,-0.3188
0.5,-0.3034
0.5625,-0.3096
0.6,-0.3323
0.65,-0.2936
0.7,-0.1212
0.725,-0.0167
0.75,0.0777
0.775,0.1515
0.8,0.1957
0.825,0.2294
0.85,0.2535
0.9,0.2631
0.95,0.2675
1,0.2601
