,0.78
1,0.059
0.989,0.04
0.972,-0.018
0.932,-0.183
0.899,-0.267
0.85,-0.384
0.801,-0.438
0.75,-0.448
0.7,-0.46
0.652,-0.435
0.6,-0.413
0.549,-0.484
0.499,-0.881
0.448,-0.902
0.398,-0.907
0.351,-0.893
0.301,-0.904
0.25,-0.927
0.2,-0.936
0.15,-0.971
0.098,-1.031
0.071,-1.022
0.046,-1.07
0.029,-1.025
0.016,-0.861
0.012,-0.702
0.003,0.307
0,1.13
0,1.13
0.006,0.715
0.011,0.364
0.02,0.235
0.029,0.132
0.048,0.041
0.069,-0.01
0.102,-0.062
0.151,-0.093
0.199,-0.127
0.251,-0.157
0.299,-0.152
0.35,-0.17
0.4,-0.184
0.451,-0.19
0.5,-0.208
0.549,-0.176
0.598,-0.117
0.649,0.006
0.699,0.165
0.747,0.285
0.8,0.385
0.85,0.45
0.899,0.489
0.929,0.488
0.95,0.476
0.998,0.061
