,0.82
1,0.016
0.989,-0.004
0.972,-0.02
0.932,-0.099
0.899,-0.163
0.85,-0.272
0.801,-0.512
0.75,-0.922
0.7,-0.872
0.652,-0.842
0.6,-0.807
0.549,-0.77
0.499,-0.763
0.448,-0.763
0.398,-0.751
0.351,-0.731
0.301,-0.738
0.25,-0.749
0.2,-0.738
0.15,-0.741
0.098,-0.794
0.071,-0.785
0.046,-0.798
0.029,-0.747
0.016,-0.6
0.012,-0.413
0.003,0.503
0,1.182
0,1.182
0.006,0.601
0.011,0.24
0.02,0.087
0.029,0.018
0.048,-0.081
0.069,-0.128
0.102,-0.152
0.151,-0.193
0.199,-0.228
0.251,-0.26
0.299,-0.237
0.35,-0.265
0.4,-0.277
0.451,-0.286
0.5,-0.297
0.549,-0.249
0.598,-0.163
0.649,-0.015
0.699,0.156
0.747,0.276
0.8,0.38
0.85,0.448
0.899,0.482
0.929,0.48
0.95,0.471
0.998,0.027
