,0.5
1,0.008
0.989,-0.031
0.972,-0.096
0.932,-0.229
0.899,-0.282
0.85,-0.35
0.801,-0.362
0.75,-0.374
0.7,-0.383
0.652,-0.392
0.6,-0.399
0.549,-0.406
0.499,-0.414
0.448,-0.424
0.398,-0.435
0.351,-0.453
0.301,-0.46
0.25,-0.48
0.2,-0.508
0.15,-0.559
0.098,-0.637
0.071,-0.696
0.046,-0.896
0.029,-1.048
0.016,-1.31
0.012,-1.293
0.003,-0.259
0,0.981
0,0.981
0.006,0.699
0.011,0.375
0.02,0.209
0.029,0.133
0.048,0.025
0.069,-0.021
0.102,-0.056
0.151,-0.084
0.199,-0.106
0.251,-0.127
0.299,-0.119
0.35,-0.138
0.4,-0.138
0.451,-0.16
0.5,-0.165
0.549,-0.151
0.598,-0.112
0.649,-0.026
0.699,0.105
0.747,0.221
0.8,0.314
0.85,0.381
0.899,0.406
0.929,0.41
0.95,0.394
0.998,0.011
