,0.3
0.9701,0.1172
0.9102,0.0513
0.8797,0.015
0.8503,-0.0089
0.8198,-0.0345
0.79,-0.0772
0.7304,-0.0965
0.6994,-0.1157
0.6696,-0.1413
0.6396,-0.1515
0.6095,-0.1664
0.5792,-0.1709
0.5494,-0.2036
0.5192,-0.2039
0.4893,-0.2408
0.4591,-0.2368
0.3994,-0.2935
0.3691,-0.3266
0.3393,-0.3367
0.3102,-0.3575
0.2793,-0.3651
0.2492,-0.3939
0.2293,-0.4029
0.2096,-0.4108
0.1895,-0.4189
0.1697,-0.4326
0.1496,-0.4405
0.1293,-0.4263
0.1098,-0.4361
0.0995,-0.4284
0.0893,-0.4101
0.0803,-0.4129
0.0505,-0.3431
0.0298,-0.2848
0.0191,-0.1336
0,0.998
0.0197,-0.1115
0.0296,-0.2491
0.059,-0.3847
0.0697,-0.4068
0.0989,-0.4336
0.1195,-0.4188
0.1801,-0.4162
0.1997,-0.4087
0.22,-0.3987
0.24,-0.3818
0.2902,-0.363
0.32,-0.3495
0.3495,-0.3392
0.4103,-0.3106
0.4396,-0.2261
0.4698,-0.2331
0.5001,-0.2116
0.5302,-0.1948
0.5899,-0.1776
0.6201,-0.1514
0.6496,-0.1455
0.7099,-0.1027
0.7393,-0.0797
0.7699,-0.0746
0.799,-0.0394
0.8298,-0.0247
0.8598,0.0064
0.8895,0.024
0.9195,0.0686
0.9497,0.0996
