,-20,-18,-12,-8,-6,-4,-2,0,2,4,8,12,16,18,20,24,30
1,-0.491,-0.443,-0.238,-0.029,0.003,0.068,0.131,0.148,0.148,0.131,0.115,0.033,-0.23,-0.443,-0.495,-0.574,-0.574
0.9792,-0.509,-0.46,-0.254,-0.013,0.052,0.116,0.131,0.148,0.148,0.131,0.131,0.066,-0.098,-0.279,-0.384,-0.377,-0.377
0.9486,-0.509,-0.492,-0.286,-0.013,0.052,0.1,0.115,0.148,0.131,0.131,0.148,0.098,-0.016,-0.164,-0.206,-0.262,-0.246
0.899,-0.525,-0.525,-0.318,-0.013,0.052,0.1,0.098,0.131,0.131,0.131,0.164,0.148,0.082,-0.049,-0.093,-0.131,-0.115
0.8494,-0.541,-0.557,-0.366,-0.045,0.035,0.068,0.082,0.115,0.115,0.131,0.164,0.18,0.115,0.016,-0.029,-0.049,-0.016
0.7492,-0.541,-0.574,-0.431,-0.093,0.003,0.051,0.066,0.098,0.115,0.131,0.18,0.213,0.197,0.098,0.084,0.082,0.131
0.6494,-0.541,-0.557,-0.511,-0.158,-0.045,0.03,0.033,0.082,0.098,0.115,0.197,0.246,0.246,0.18,0.164,0.164,0.23
0.5448,-0.525,-0.574,-0.575,-0.254,-0.093,-0.029,-0.016,0.049,0.066,0.098,0.197,0.279,0.295,0.23,0.228,0.23,0.312
0.4998,-0.557,-0.574,-0.608,-0.286,-0.141,-0.061,-0.016,0.016,0.083,0.082,0.18,0.262,0.312,0.262,0.244,0.246,0.328
0.449,-0.525,-0.557,-0.624,-0.35,-0.158,-0.077,-0.049,0.016,0.049,0.115,0.23,0.312,0.344,0.295,0.293,0.312,0.41
0.3998,-0.525,-0.557,-0.64,-0.447,-0.19,-0.109,-0.065,-0.016,0.049,0.098,0.23,0.328,0.377,0.312,0.325,0.344,0.443
0.349,-0.509,-0.557,-0.672,-0.527,-0.238,-0.158,-0.098,-0.033,0.033,0.098,0.23,0.344,0.41,0.361,0.357,0.377,0.492
0.2996,-0.509,-0.541,-0.672,-0.624,-0.302,-0.206,-0.148,-0.065,0.016,0.098,0.246,0.377,0.443,0.394,0.405,0.426,0.525
0.249,-0.509,-0.541,-0.672,-0.752,-0.383,-0.27,-0.213,-0.115,-0.016,0.082,0.246,0.41,0.476,0.426,0.437,0.459,0.574
0.1998,-0.509,-0.541,-0.672,-0.881,-0.479,-0.35,-0.311,-0.164,-0.049,0.049,0.262,0.426,0.525,0.476,0.47,0.508,0.639
0.1494,-0.491,-0.525,-0.656,-1.042,-0.608,-0.527,-0.426,-0.23,-0.082,0.049,0.295,0.508,0.607,0.557,0.55,0.59,0.721
0.0906,-0.509,-0.525,-0.656,-1.283,-1.379,-0.913,-0.557,-0.311,-0.148,0.049,0.344,0.59,0.705,0.656,0.646,0.689,0.803
0.0738,-0.509,-0.525,-0.656,-1.331,-1.556,-0.994,-0.639,-0.377,-0.164,0.066,0.41,0.672,0.803,0.754,0.727,0.754,0.885
