,-16,-12,-8,-6,-4,-2,0,2,4,8,12,16,18,20,24,30
1,-0.106,0.207,0.234,0.208,0.208,0.205,0.196,0.18,0.167,0.181,0.063,-0.011,-0.124,-0.194,-0.533,-0.62
0.9792,-0.185,0.155,0.136,0.177,0.177,0.186,0.181,0.177,0.167,0.162,0.128,0.085,0.016,-0.045,-0.306,-0.315
0.9486,-0.236,0.129,0.112,0.145,0.15,0.167,0.108,0.171,0.165,0.179,0.162,0.155,0.103,0.051,-0.167,-0.167
0.899,-0.272,0.059,0.077,0.118,0.128,0.148,0.156,0.168,0.169,0.2,0.204,0.216,0.181,0.146,-0.028,-0.028
0.8494,-0.333,0.042,0.042,0.078,0.092,0.118,0.129,0.143,0.154,0.194,0.209,0.251,0.225,0.208,0.042,0.059
0.7492,-0.411,-0.019,-0.011,0.044,0.068,0.104,0.126,0.15,0.169,0.23,0.268,0.312,0.295,0.294,0.172,0.198
0.6494,-0.506,-0.115,-0.063,-0.006,0.027,0.072,0.122,0.137,0.164,0.244,0.297,0.356,0.355,0.373,0.268,0.303
0.5448,-0.62,-0.202,-0.141,-0.071,-0.025,0.03,0.072,0.114,0.152,0.251,0.322,0.39,0.408,0.425,0.355,0.399
0.4998,-0.628,-0.254,-0.176,-0.105,-0.056,0.003,0.048,0.1,0.15,0.253,0.333,0.416,0.425,0.451,0.416,0.453
0.449,-0.725,-0.306,-0.228,-0.134,-0.076,-0.008,0.046,0.1,0.152,0.271,0.341,0.452,0.468,0.504,0.425,0.468
0.3998,-0.776,-0.359,-0.272,-0.177,-0.118,-0.035,0.027,0.087,0.142,0.276,0.375,0.495,0.521,0.53,0.477,0.512
0.349,-0.829,-0.455,-0.333,-0.225,-0.149,-0.064,0.01,0.078,0.142,0.289,0.39,0.512,0.538,0.504,0.521,0.564
0.2996,-0.89,-0.559,-0.403,-0.282,-0.194,-0.096,-0.014,0.066,0.138,0.304,0.426,0.547,0.582,0.617,0.564,0.608
0.249,-0.934,-0.69,-0.515,-0.377,-0.273,-0.155,-0.057,0.037,0.124,0.311,0.452,0.599,0.625,0.669,0.617,0.66
0.1998,-0.985,-0.899,-0.664,-0.499,-0.372,-0.231,-0.113,0.002,0.102,0.32,0.484,0.652,0.686,0.721,0.669,0.721
0.1494,-1.055,-1.186,-0.881,-0.676,-0.511,-0.334,-0.184,-0.048,0.077,0.343,0.537,0.713,0.756,0.8,0.739,0.782
0.0996,-1.117,-1.7,-1.221,-0.975,-0.722,-0.482,-0.282,-0.113,0.059,0.394,0.63,0.826,0.852,0.896,0.848,0.869
0.0738,-1.256,-2.11,-1.482,-1.159,-0.869,-0.585,-0.347,-0.126,0.081,0.467,0.722,0.913,0.93,0.965,0.918,0.93
0.0494,-1.379,-2.79,-1.951,-1.508,-1.122,-0.765,-0.432,-0.143,0.116,0.569,0.838,0.991,0.991,1,0.93,0.965
0.0292,-1.935,-3.825,-2.589,-1.992,-1.466,-0.935,-0.475,-0.096,0.234,0.745,0.973,1,0.922,0.852,0.861,0.904
0.0166,-3,-5.07,-3.4,-2.493,-1.781,-1.029,-0.43,0.037,0.413,0.916,1.008,0.8,0.532,0.39,0.521,0.634
