,-20,-16,-12,-8,-6,-4,-2,0,2,4,8,12,16,18,20,24,30
1,-0.378,-0.17,0.178,0.193,0.196,0.2,0.2,0.186,0.175,0.15,0.11,0.013,-0.134,-0.178,-0.388,-0.511,-0.568
0.9792,-0.406,-0.177,0.157,0.168,0.182,0.168,0.182,0.171,0.173,0.15,0.132,0.082,0.006,0.061,-0.019,-0.285,-0.324
0.9486,-0.432,-0.209,0.128,0.139,0.157,0.146,0.16,0.157,0.164,0.153,0.156,0.128,0.085,0.134,0.077,-0.152,-0.177
0.899,-0.468,-0.249,0.092,0.103,0.125,0.121,0.142,0.142,0.164,0.157,0.178,0.175,0.164,0.22,0.188,0.019,-0.033
0.8494,-0.493,-0.292,0.056,0.074,0.099,0.103,0.128,0.139,0.16,0.16,0.196,0.208,0.214,0.268,0.236,0.067,0.067
0.7492,-0.539,-0.385,-0.015,0.02,0.053,0.067,0.099,0.121,0.149,0.16,0.214,0.246,0.282,0.348,0.331,0.192,0.207
0.6494,-0.582,-0.471,-0.091,-0.044,-0.001,0.024,0.064,0.099,0.135,0.153,0.225,0.278,0.34,0.395,0.395,0.282,0.308
0.5448,-0.633,-0.586,-0.184,-0.112,-0.062,-0.03,0.02,0.067,0.117,0.146,0.236,0.308,0.383,0.443,0.459,0.365,0.397
0.4998,-0.658,-0.636,-0.238,-0.155,-0.094,-0.055,-0.05,0.046,0.106,0.139,0.239,0.318,0.404,--,--,0.39,0.438
0.449,-0.668,-0.694,-0.295,-0.195,-0.127,-0.08,-0.019,0.042,0.106,0.142,0.254,0.343,0.437,0.522,0.522,0.44,0.487
0.3998,-0.676,-0.74,-0.36,-0.241,-0.163,-0.105,-0.037,0.031,0.103,0.142,0.268,0.368,0.469,0.554,0.57,0.483,0.534
0.349,-0.701,-0.805,-0.453,-0.313,-0.227,-0.163,-0.084,-0.012,0.089,0.135,0.272,0.382,0.498,0.586,0.602,0.523,0.58
0.2996,-0.704,-0.841,-0.55,-0.374,-0.277,-0.195,-0.109,-0.015,0.074,0.132,0.286,0.408,0.534,0.618,0.65,0.569,0.63
0.249,-0.722,-0.898,-0.694,-0.485,-0.367,-0.274,-0.17,-0.058,0.046,0.11,0.29,0.436,0.573,0.65,0.682,0.62,0.677
0.1998,-0.772,-0.959,-0.891,-0.683,-0.493,-0.374,-0.245,-0.116,0.06,0.089,0.3,0.469,0.627,0.714,0.745,0.677,0.742
0.1494,-0.808,-1.002,-1.185,-0.851,-0.672,-0.518,-0.356,-0.195,-0.044,0.067,0.325,0.526,0.697,0.809,0.809,0.756,0.817
0.0996,-0.887,-1.049,-1.662,-1.196,-0.948,-0.726,-0.507,-0.299,-0.091,0.056,0.383,0.623,0.813,0.904,0.92,0.867,0.921
0.0738,-0.916,-1.063,-2.071,-1.469,-1.156,-0.877,-0.622,-0.363,-0.112,0.074,0.448,0.709,0.896,0.984,1,0.935,0.978
0.0494,-0.973,-1.14,-2.739,-1.913,-1.49,-1.142,-0.805,-0.439,-0.119,0.107,0.552,0.929,0.986,1.064,1.032,1,0.978
0.0292,-1.066,-1.361,-3.776,-2.553,-1.989,-1.48,-0.977,-0.478,-0.062,0.221,0.731,0.968,1.025,1,0.968,0.989,0.975
0.0166,-1.551,-2.039,-4.985,-3.36,-2.405,-1.734,-1.07,-0.435,0.067,0.401,0.907,1.004,0.857,0.745,0.65,0.781,0.709
0.0092,-1.601,-2.577,-6.334,-3.923,-2.821,-1.84,-1.02,-0.267,0.3,0.638,1.014,0.864,0.354,0.061,-0.115,0.275,-0.186
0.0036,-2.947,-4.077,-7.407,-4.167,-2.778,-1.605,-0.658,0.157,0.688,0.925,0.918,0.15,-1.153,-1.819,-2.089,-1.088,-1.174
0,-1.978,-2.617,-5.265,-2.388,-1.232,-0.299,0.368,0.842,1.021,0.957,0.121,-1.67,-4.034,-4.755,-5.035,-3.456,-3.151
0,-1.232,-1.472,-2.635,-0.572,0.164,0.666,0.946,1.007,0.871,0.501,-0.923,-3.108,-5.717,-6.93,-7.158,-4.544,-3.977
0.0044,0.39,0.369,-0.023,0.756,0.96,1.011,0.957,0.716,0.34,-0.17,-1.673,-3.65,-5.728,-6.75,-6.834,-4.206,-3.324
0.0094,0.76,0.767,0.641,0.978,1.022,0.943,0.774,0.44,0.038,-0.478,-1.824,-3.474,-5.225,-5.92,-5.911,-3.467,-2.333
