,-20,-16,-12,-8,-6,-4,-2,0,2,4,8,12,16,18,20,24,30
1,-0.457,-0.4,-0.18,0.158,0.186,0.198,0.19,0.219,0.19,0.198,0.149,0.031,-0.225,-0.363,-0.437,-0.526,-0.547
0.9792,-0.486,-0.437,-0.197,0.145,0.162,0.178,0.17,0.21,0.178,0.202,0.166,0.101,-0.087,-0.193,-0.266,-0.339,-0.368
0.9486,-0.506,-0.469,-0.225,0.129,0.137,0.153,0.145,0.194,0.17,0.194,0.178,0.145,0.007,-0.083,-0.152,-0.217,-0.225
0.899,-0.526,-0.506,-0.262,0.101,0.113,0.133,0.13,0.182,0.162,0.198,0.198,0.19,0.092,0.023,0.038,-0.091,-0.087
0.8494,-0.534,-0.538,-0.302,0.076,0.084,0.105,0.109,0.17,0.153,0.19,0.206,0.214,0.145,0.088,0.031,-0.005,0.003
0.7492,-0.534,-0.567,-0.388,0.023,0.039,0.072,0.076,0.145,0.145,0.186,0.223,0.259,0.227,0.186,0.141,0.113,0.141
0.6494,-0.53,-0.575,-0.473,-0.034,-0.013,0.027,0.044,0.125,0.129,0.178,0.231,0.288,0.28,0.255,0.214,0.198,0.235
0.5448,-0.522,-0.579,-0.571,-0.103,-0.074,-0.026,0.007,0.092,0.105,0.17,0.239,0.316,0.328,0.312,0.276,0.276,0.324
0.4998,-0.506,-0.571,-0.608,-0.131,-0.095,-0.038,-0.05,0.084,0.101,0.17,0.251,0.337,0.361,0.349,0.32,0.32,0.377
0.449,-0.506,-0.575,-0.669,-0.184,-0.14,-0.074,-0.034,0.068,0.088,0.166,0.259,0.349,0.385,0.377,0.345,0.349,0.414
0.3998,-0.506,-0.567,-0.709,-0.237,-0.176,-0.107,-0.058,0.056,0.076,0.162,0.267,0.369,0.414,0.414,0.377,0.386,0.455
0.349,-0.498,-0.563,-0.746,-0.298,-0.221,-0.14,-0.087,0.035,0.064,0.158,0.276,0.389,0.446,0.446,0.414,0.43,0.499
0.2996,-0.494,-0.555,-0.77,-0.38,-0.286,-0.193,-0.123,0.007,0.039,0.145,0.284,0.414,0.479,0.487,0.447,0.467,0.544
0.249,-0.49,-0.547,-0.787,-0.49,-0.372,-0.266,-0.18,-0.05,0.011,0.129,0.292,0.438,0.52,0.528,0.487,0.508,0.593
0.1998,-0.49,-0.534,-0.787,-0.64,-0.494,-0.359,-0.258,-0.115,-0.026,0.113,0.3,0.471,0.569,0.577,0.536,0.556,0.65
0.1494,-0.481,-0.526,-0.779,-0.835,-0.656,-0.486,-0.376,-0.188,-0.066,0.096,0.328,0.528,0.638,0.654,0.605,0.63,0.723
0.0996,-0.481,-0.518,-0.758,-1.133,-0.905,-0.697,-0.559,-0.278,-0.115,0.088,0.385,0.621,0.748,0.768,0.707,0.727,0.821
0.0738,-0.481,-0.518,-0.762,-1.287,-1.051,-0.937,-0.652,-0.335,-0.131,0.105,0.451,0.711,0.841,0.853,0.796,0.805,0.894
0.0494,-0.481,-0.514,-0.75,-1.873,-1.759,-1.174,-0.795,-0.412,-0.144,0.145,0.552,0.825,0.943,0.951,0.886,0.902,0.959
0.0292,-0.477,-0.514,-0.754,-2.561,-2.012,-1.401,-0.945,-0.453,-0.091,0.263,0.727,0.963,1.01,1,0.976,0.992,1
0.0166,-0.477,-0.51,-0.738,-2.578,-2.284,-1.637,-1.035,-0.416,0.035,0.438,0.894,1.016,0.638,0.87,0.959,1.008,0.935
