xc,yb,surf,section,cp
0.9651,0.28,U,1,-0.0106
0.8994,0.28,U,1,-0.0726
0.8302,0.28,U,1,-0.054
0.7865,0.28,U,1,-0.0919
0.7449,0.28,U,1,-0.1203
0.6988,0.28,U,1,-0.1426
0.6041,0.28,U,1,-0.1713
0.5617,0.28,U,1,-0.2282
0.5154,0.28,U,1,-0.2329
0.4697,0.28,U,1,-0.273
0.4213,0.28,U,1,-0.2974
0.3798,0.28,U,1,-0.3191
0.3345,0.28,U,1,-0.3336
0.2912,0.28,U,1,-0.3558
0.2436,0.28,U,1,-0.4009
0.1998,0.28,U,1,-0.4148
0.1759,0.28,U,1,-0.4158
0.1523,0.28,U,1,-0.4567
0.1263,0.28,U,1,-0.5354
0.1001,0.28,U,1,-0.7252
0.0748,0.28,U,1,-1.619
0.0513,0.28,U,1,-2.073
0.0188,0.28,U,1,-2.197
0.0386,0.28,L,1,0.5634
0.0793,0.28,L,1,0.4421
0.1201,0.28,L,1,0.3711
0.1598,0.28,L,1,0.3054
0.1996,0.28,L,1,0.2689
0.2753,0.28,L,1,0.2171
0.3449,0.28,L,1,0.1532
0.4232,0.28,L,1,0.1079
0.4951,0.28,L,1,0.1265
0.5671,0.28,L,1,0.1116
0.6411,0.28,L,1,0.1035
0.7156,0.28,L,1,0.0958
0.7886,0.28,L,1,0.0847
0.8611,0.28,L,1,0.0707
0.8982,0.62,U,2,-0.0571
0.8384,0.62,U,2,-0.088
0.7874,0.62,U,2,-0.1276
0.7353,0.62,U,2,-0.165
0.6687,0.62,U,2,-0.211
0.6137,0.62,U,2,-0.247
0.4942,0.62,U,2,-0.3784
0.4423,0.62,U,2,-0.4568
0.3818,0.62,U,2,-0.5322
0.326,0.62,U,2,-0.7305
0.2674,0.62,U,2,-0.8788
0.208,0.62,U,2,-1.042
0.1779,0.62,U,2,-1.168
0.1496,0.62,U,2,-1.254
0.1184,0.62,U,2,-1.34
0.0874,0.62,U,2,-1.332
0.0576,0.62,U,2,-1.373
0.0269,0.62,U,2,-1.497
0.0408,0.62,L,2,0.5635
0.0833,0.62,L,2,0.4453
0.1251,0.62,L,2,0.3746
0.1625,0.62,L,2,0.323
0.2055,0.62,L,2,0.2692
0.2761,0.62,L,2,0.2064
0.3535,0.62,L,2,0.1404
0.4252,0.62,L,2,0.1174
0.4977,0.62,L,2,0.1071
0.572,0.62,L,2,0.0813
0.6464,0.62,L,2,0.0866
0.7193,0.62,L,2,0.0657
0.7945,0.62,L,2,0.0573
0.8688,0.62,L,2,0.0128
0.8756,0.91,U,3,-0.4933
0.7267,0.91,U,3,-0.5301
0.6553,0.91,U,3,-0.5277
0.5821,0.91,U,3,-0.5038
0.5052,0.91,U,3,-0.504
0.4311,0.91,U,3,-0.5489
0.3627,0.91,U,3,-0.5755
0.1719,0.91,U,3,-0.7596
0.1268,0.91,U,3,-0.7768
0.0869,0.91,U,3,-0.809
0.0406,0.91,U,3,-0.8224
0.0605,0.91,L,3,0.4265
0.1095,0.91,L,3,0.2797
0.1584,0.91,L,3,0.1908
0.206,0.91,L,3,0.1133
0.3295,0.91,L,3,0.0595
0.4349,0.91,L,3,0.0466
0.5604,0.91,L,3,0.0668
