xc,yb,surf,section,cp
0.9651,0.28,U,1,0.0088
0.8994,0.28,U,1,-0.015
0.8302,0.28,U,1,-0.0373
0.7865,0.28,U,1,-0.0606
0.7449,0.28,U,1,-0.0845
0.6988,0.28,U,1,-0.1046
0.6041,0.28,U,1,-0.145
0.5617,0.28,U,1,-0.1692
0.5154,0.28,U,1,-0.1806
0.4697,0.28,U,1,-0.2103
0.4213,0.28,U,1,-0.2217
0.3798,0.28,U,1,-0.2287
0.3345,0.28,U,1,-0.2296
0.2912,0.28,U,1,-0.238
0.2436,0.28,U,1,-0.2508
0.1998,0.28,U,1,-0.2566
0.1759,0.28,U,1,-0.2578
0.1523,0.28,U,1,-0.2625
0.1263,0.28,U,1,-0.2761
0.1001,0.28,U,1,-0.2854
0.0748,0.28,U,1,-0.3188
0.0513,0.28,U,1,-0.3612
0.0188,0.28,U,1,-0.8911
0.0386,0.28,L,1,0.1916
0.0793,0.28,L,1,0.1156
0.1201,0.28,L,1,0.085
0.1598,0.28,L,1,0.0541
0.1996,0.28,L,1,0.0402
0.2753,0.28,L,1,0.0148
0.3449,0.28,L,1,-0.0156
0.4232,0.28,L,1,-0.0321
0.4951,0.28,L,1,-0.0258
0.5671,0.28,L,1,-0.0101
0.6411,0.28,L,1,0.0101
0.7156,0.28,L,1,0.013
0.7886,0.28,L,1,0.0163
0.8611,0.28,L,1,0.0227
0.8982,0.62,U,2,-0.0316
0.8384,0.62,U,2,-0.0538
0.7874,0.62,U,2,-0.0751
0.7353,0.62,U,2,-0.0976
0.6687,0.62,U,2,-0.1265
0.6137,0.62,U,2,-0.1557
0.4942,0.62,U,2,-0.2099
0.4423,0.62,U,2,-0.2303
0.3818,0.62,U,2,-0.2462
0.326,0.62,U,2,-0.2602
0.2674,0.62,U,2,-0.2768
0.208,0.62,U,2,-0.2966
0.1779,0.62,U,2,-0.3072
0.1496,0.62,U,2,-0.3218
0.1184,0.62,U,2,-0.3515
0.0874,0.62,U,2,-0.3966
0.0576,0.62,U,2,-0.4566
0.0269,0.62,U,2,-1.233
0.0408,0.62,L,2,0.2461
0.0833,0.62,L,2,0.1399
0.1251,0.62,L,2,0.1007
0.1625,0.62,L,2,0.0524
0.2055,0.62,L,2,0.0284
0.2761,0.62,L,2,0.0063
0.3535,0.62,L,2,-0.0213
0.4252,0.62,L,2,-0.0401
0.4977,0.62,L,2,-0.0282
0.572,0.62,L,2,-0.005
0.6464,0.62,L,2,0.0008
0.7193,0.62,L,2,0.0014
0.7945,0.62,L,2,0.0099
0.8688,0.62,L,2,0.0115
0.8756,0.91,U,3,-0.1031
0.7267,0.91,U,3,-0.1368
0.6553,0.91,U,3,-0.1557
0.5821,0.91,U,3,-0.1666
0.5052,0.91,U,3,-0.1854
0.4311,0.91,U,3,-0.2061
0.3627,0.91,U,3,-0.2144
0.1719,0.91,U,3,-0.2914
0.1268,0.91,U,3,-0.3748
0.0869,0.91,U,3,-0.4535
0.0406,0.91,U,3,-0.9729
0.0605,0.91,L,3,0.1878
0.1095,0.91,L,3,0.0643
0.1584,0.91,L,3,0.0073
0.206,0.91,L,3,-0.0298
0.3295,0.91,L,3,-0.0588
0.4349,0.91,L,3,-0.0654
0.5604,0.91,L,3,-0.0118
