xc,yb,surf,section,cp
0.9651,0.28,U,1,-0.1104
0.8994,0.28,U,1,-0.1685
0.8302,0.28,U,1,-0.2296
0.7865,0.28,U,1,-0.2809
0.7449,0.28,U,1,-0.323
0.6988,0.28,U,1,-0.3556
0.6041,0.28,U,1,-0.4335
0.5617,0.28,U,1,-0.4603
0.5154,0.28,U,1,-0.5085
0.4697,0.28,U,1,-0.5495
0.4213,0.28,U,1,-0.567
0.3798,0.28,U,1,-0.6615
0.3345,0.28,U,1,-0.7678
0.2912,0.28,U,1,-0.8549
0.2436,0.28,U,1,-1.044
0.1998,0.28,U,1,-1.179
0.1759,0.28,U,1,-1.223
0.1523,0.28,U,1,-1.261
0.1263,0.28,U,1,-1.296
0.1001,0.28,U,1,-1.327
0.0748,0.28,U,1,-1.305
0.0513,0.28,U,1,-1.318
0.0188,0.28,U,1,-1.291
0.0386,0.28,L,1,0.616
0.0793,0.28,L,1,0.5033
0.1201,0.28,L,1,0.4428
0.1598,0.28,L,1,0.3683
0.1996,0.28,L,1,0.3333
0.2753,0.28,L,1,0.2735
0.3449,0.28,L,1,0.2084
0.4232,0.28,L,1,0.1564
0.4951,0.28,L,1,0.1305
0.5671,0.28,L,1,0.1118
0.6411,0.28,L,1,0.1009
0.7156,0.28,L,1,0.0714
0.7886,0.28,L,1,0.0438
0.8611,0.28,L,1,0.0154
0.8982,0.62,U,2,-0.4968
0.8384,0.62,U,2,-0.5451
0.7874,0.62,U,2,-0.5817
0.7353,0.62,U,2,-0.6137
0.6687,0.62,U,2,-0.6492
0.6137,0.62,U,2,-0.679
0.4942,0.62,U,2,-0.7271
0.4423,0.62,U,2,-0.7471
0.3818,0.62,U,2,-0.7688
0.326,0.62,U,2,-0.7695
0.2674,0.62,U,2,-0.7836
0.208,0.62,U,2,-0.798
0.1779,0.62,U,2,-0.8073
0.1496,0.62,U,2,-0.8168
0.1184,0.62,U,2,-0.8315
0.0874,0.62,U,2,-0.8341
0.0576,0.62,U,2,-0.8546
0.0269,0.62,U,2,-0.8625
0.0408,0.62,L,2,0.6034
0.0833,0.62,L,2,0.4978
0.1251,0.62,L,2,0.4313
0.1625,0.62,L,2,0.3676
0.2055,0.62,L,2,0.3191
0.2761,0.62,L,2,0.25
0.3535,0.62,L,2,0.1809
0.4252,0.62,L,2,0.1333
0.4977,0.62,L,2,0.1071
0.572,0.62,L,2,0.0958
0.6464,0.62,L,2,0.0691
0.7193,0.62,L,2,0.0367
0.7945,0.62,L,2,0.01
0.8688,0.62,L,2,-0.0411
0.8756,0.91,U,3,-0.5578
0.7267,0.91,U,3,-0.5875
0.6553,0.91,U,3,-0.6101
0.5821,0.91,U,3,-0.6268
0.5052,0.91,U,3,-0.6438
0.4311,0.91,U,3,-0.6628
0.3627,0.91,U,3,-0.6731
0.1719,0.91,U,3,-0.6843
0.1268,0.91,U,3,-0.6817
0.0869,0.91,U,3,-0.6844
0.0406,0.91,U,3,-0.6904
0.0605,0.91,L,3,0.4802
0.1095,0.91,L,3,0.3438
0.1584,0.91,L,3,0.2517
0.206,0.91,L,3,0.1723
0.3295,0.91,L,3,0.064
0.4349,0.91,L,3,0.0257
0.5604,0.91,L,3,0.0208
