xc,yb,surf,section,cp
0.9651,0.28,U,1,0.0264
0.8994,0.28,U,1,0.003
0.8302,0.28,U,1,-0.0239
0.7865,0.28,U,1,-0.0468
0.7449,0.28,U,1,-0.0712
0.6988,0.28,U,1,-0.0898
0.6041,0.28,U,1,-0.132
0.5617,0.28,U,1,-0.1465
0.5154,0.28,U,1,-0.1491
0.4697,0.28,U,1,-0.1575
0.4213,0.28,U,1,-0.1336
0.3798,0.28,U,1,-0.1017
0.3345,0.28,U,1,-0.0685
0.2912,0.28,U,1,-0.0363
0.2436,0.28,U,1,-0.0068
0.1998,0.28,U,1,0.024
0.1759,0.28,U,1,0.0509
0.1523,0.28,U,1,0.0744
0.1263,0.28,U,1,0.089
0.1001,0.28,U,1,0.1127
0.0748,0.28,U,1,0.1665
0.0513,0.28,U,1,0.2279
0.0188,0.28,U,1,0.5298
0.0386,0.28,L,1,-0.7959
0.0793,0.28,L,1,-0.3438
0.1201,0.28,L,1,-0.3077
0.1598,0.28,L,1,-0.2807
0.1996,0.28,L,1,-0.2922
0.2753,0.28,L,1,-0.201
0.3449,0.28,L,1,-0.2757
0.4232,0.28,L,1,-0.1963
0.4951,0.28,L,1,-0.1381
0.5671,0.28,L,1,-0.0787
0.6411,0.28,L,1,-0.0328
0.7156,0.28,L,1,-0.0135
0.7886,0.28,L,1,0.0035
0.8611,0.28,L,1,0.0212
0.8982,0.62,U,2,-0.0141
0.8384,0.62,U,2,-0.0373
0.7874,0.62,U,2,-0.0589
0.7353,0.62,U,2,-0.0824
0.6687,0.62,U,2,-0.1162
0.6137,0.62,U,2,-0.1446
0.4942,0.62,U,2,-0.193
0.4423,0.62,U,2,-0.1986
0.3818,0.62,U,2,-0.1663
0.326,0.62,U,2,-0.1086
0.2674,0.62,U,2,-0.0538
0.208,0.62,U,2,-0.0039
0.1779,0.62,U,2,0.031
0.1496,0.62,U,2,0.0694
0.1184,0.62,U,2,0.1056
0.0874,0.62,U,2,0.1531
0.0576,0.62,U,2,0.2234
0.0269,0.62,U,2,0.5045
0.0408,0.62,L,2,-1.123
0.0833,0.62,L,2,-0.708
0.1251,0.62,L,2,-0.3851
0.1625,0.62,L,2,-0.3746
0.2055,0.62,L,2,-0.353
0.2761,0.62,L,2,-0.3533
0.3535,0.62,L,2,-0.1792
0.4252,0.62,L,2,-0.1566
0.4977,0.62,L,2,-0.1129
0.572,0.62,L,2,-0.059
0.6464,0.62,L,2,-0.0385
0.7193,0.62,L,2,-0.0263
0.7945,0.62,L,2,-0.0085
0.8688,0.62,L,2,0.0065
0.8756,0.91,U,3,-0.042
0.7267,0.91,U,3,-0.0806
0.6553,0.91,U,3,-0.1174
0.5821,0.91,U,3,-0.136
0.5052,0.91,U,3,-0.1587
0.4311,0.91,U,3,-0.1924
0.3627,0.91,U,3,-0.1864
0.1719,0.91,U,3,-0.1275
0.1268,0.91,U,3,0.0251
0.0869,0.91,U,3,0.1207
0.0406,0.91,U,3,0.3599
0.0605,0.91,L,3,-1.19
0.1095,0.91,L,3,-1.061
0.1584,0.91,L,3,-0.6905
0.206,0.91,L,3,-0.1975
0.3295,0.91,L,3,-0.1082
0.4349,0.91,L,3,-0.1342
0.5604,0.91,L,3,-0.0675
