xc,yb,surf,section,cp
0.9651,0.28,U,1,0.0134
0.8994,0.28,U,1,-0.0067
0.8302,0.28,U,1,-0.0255
0.7865,0.28,U,1,-0.0454
0.7449,0.28,U,1,-0.0668
0.6988,0.28,U,1,-0.0823
0.6041,0.28,U,1,-0.1134
0.5617,0.28,U,1,-0.1301
0.5154,0.28,U,1,-0.1337
0.4697,0.28,U,1,-0.1549
0.4213,0.28,U,1,-0.154
0.3798,0.28,U,1,-0.1499
0.3345,0.28,U,1,-0.1376
0.2912,0.28,U,1,-0.1301
0.2436,0.28,U,1,-0.1261
0.1998,0.28,U,1,-0.1111
0.1759,0.28,U,1,-0.0992
0.1523,0.28,U,1,-0.0875
0.1263,0.28,U,1,-0.0907
0.1001,0.28,U,1,-0.0839
0.0748,0.28,U,1,-0.0551
0.0513,0.28,U,1,-0.0412
0.0188,0.28,U,1,0.1495
0.0386,0.28,L,1,-0.1207
0.0793,0.28,L,1,-0.0925
0.1201,0.28,L,1,-0.0824
0.1598,0.28,L,1,-0.0946
0.1996,0.28,L,1,-0.0898
0.2753,0.28,L,1,-0.0905
0.3449,0.28,L,1,-0.1001
0.4232,0.28,L,1,-0.0993
0.4951,0.28,L,1,-0.0783
0.5671,0.28,L,1,-0.0494
0.6411,0.28,L,1,-0.0189
0.7156,0.28,L,1,-0.0081
0.7886,0.28,L,1,0.0012
0.8611,0.28,L,1,0.0135
0.8982,0.62,U,2,-0.0127
0.8384,0.62,U,2,-0.0318
0.7874,0.62,U,2,-0.0518
0.7353,0.62,U,2,-0.071
0.6687,0.62,U,2,-0.0965
0.6137,0.62,U,2,-0.1216
0.4942,0.62,U,2,-0.1595
0.4423,0.62,U,2,-0.1678
0.3818,0.62,U,2,-0.1675
0.326,0.62,U,2,-0.1598
0.2674,0.62,U,2,-0.1483
0.208,0.62,U,2,-0.1404
0.1779,0.62,U,2,-0.1259
0.1496,0.62,U,2,-0.118
0.1184,0.62,U,2,-0.109
0.0874,0.62,U,2,-0.0918
0.0576,0.62,U,2,-0.0657
0.0269,0.62,U,2,0.087
0.0408,0.62,L,2,-0.1453
0.0833,0.62,L,2,-0.1164
0.1251,0.62,L,2,-0.1104
0.1625,0.62,L,2,-0.1036
0.2055,0.62,L,2,-0.0979
0.2761,0.62,L,2,-0.1055
0.3535,0.62,L,2,-0.1037
0.4252,0.62,L,2,-0.1022
0.4977,0.62,L,2,-0.0727
0.572,0.62,L,2,-0.0368
0.6464,0.62,L,2,-0.0231
0.7193,0.62,L,2,-0.0151
0.7945,0.62,L,2,-0.002
0.8688,0.62,L,2,0.006
0.8756,0.91,U,3,-0.0385
0.7267,0.91,U,3,-0.0641
0.6553,0.91,U,3,-0.0932
0.5821,0.91,U,3,-0.1085
0.5052,0.91,U,3,-0.1251
0.4311,0.91,U,3,-0.1429
0.3627,0.91,U,3,-0.1437
0.1719,0.91,U,3,-0.1481
0.1268,0.91,U,3,-0.1369
0.0869,0.91,U,3,-0.1263
0.0406,0.91,U,3,-0.0154
0.0605,0.91,L,3,-0.1622
0.1095,0.91,L,3,-0.1244
0.1584,0.91,L,3,-0.129
0.206,0.91,L,3,-0.1164
0.3295,0.91,L,3,-0.1028
0.4349,0.91,L,3,-0.0836
0.5604,0.91,L,3,-0.0274
