xc,yb,surf,section,cp
0.9651,0.28,U,1,0.0305
0.8994,0.28,U,1,0.0066
0.8302,0.28,U,1,-0.0218
0.7865,0.28,U,1,-0.0464
0.7449,0.28,U,1,-0.0733
0.6988,0.28,U,1,-0.0954
0.6041,0.28,U,1,-0.1514
0.5617,0.28,U,1,-0.1784
0.5154,0.28,U,1,-0.2002
0.4697,0.28,U,1,-0.2417
0.4213,0.28,U,1,-0.2357
0.3798,0.28,U,1,-0.2122
0.3345,0.28,U,1,-0.1845
0.2912,0.28,U,1,-0.1607
0.2436,0.28,U,1,-0.145
0.1998,0.28,U,1,-0.1266
0.1759,0.28,U,1,-0.1048
0.1523,0.28,U,1,-0.0906
0.1263,0.28,U,1,-0.0893
0.1001,0.28,U,1,-0.076
0.0748,0.28,U,1,-0.0451
0.0513,0.28,U,1,-0.0209
0.0188,0.28,U,1,0.1987
0.0386,0.28,L,1,-0.1287
0.0793,0.28,L,1,-0.1038
0.1201,0.28,L,1,-0.0984
0.1598,0.28,L,1,-0.1053
0.1996,0.28,L,1,-0.1049
0.2753,0.28,L,1,0.0073
0.3449,0.28,L,1,-0.1327
0.4232,0.28,L,1,-0.1432
0.4951,0.28,L,1,-0.1113
0.5671,0.28,L,1,-0.0602
0.6411,0.28,L,1,-0.0169
0.7156,0.28,L,1,-0.0027
0.7886,0.28,L,1,0.0088
0.8611,0.28,L,1,0.0245
0.8982,0.62,U,2,-0.0062
0.8384,0.62,U,2,-0.0317
0.7874,0.62,U,2,-0.0556
0.7353,0.62,U,2,-0.0802
0.6687,0.62,U,2,-0.1175
0.6137,0.62,U,2,-0.1537
0.4942,0.62,U,2,-0.2284
0.4423,0.62,U,2,-0.2525
0.3818,0.62,U,2,-0.2803
0.326,0.62,U,2,-0.2404
0.2674,0.62,U,2,-0.2019
0.208,0.62,U,2,-0.1735
0.1779,0.62,U,2,-0.1523
0.1496,0.62,U,2,-0.1293
0.1184,0.62,U,2,-0.1105
0.0874,0.62,U,2,-0.0973
0.0576,0.62,U,2,-0.063
0.0269,0.62,U,2,0.1193
0.0408,0.62,L,2,-0.1718
0.0833,0.62,L,2,-0.1359
0.1251,0.62,L,2,-0.1365
0.1625,0.62,L,2,-0.1307
0.2055,0.62,L,2,-0.1351
0.2761,0.62,L,2,-0.1569
0.3535,0.62,L,2,-0.1607
0.4252,0.62,L,2,-0.1545
0.4977,0.62,L,2,-0.1024
0.572,0.62,L,2,-0.0389
0.6464,0.62,L,2,-0.0221
0.7193,0.62,L,2,-0.014
0.7945,0.62,L,2,0
0.8688,0.62,L,2,0.013
0.8756,0.91,U,3,-0.0425
0.7267,0.91,U,3,-0.0796
0.6553,0.91,U,3,-0.1172
0.5821,0.91,U,3,-0.1406
0.5052,0.91,U,3,-0.1712
0.4311,0.91,U,3,-0.2038
0.3627,0.91,U,3,-0.209
0.1719,0.91,U,3,-0.3058
0.1268,0.91,U,3,-0.2012
0.0869,0.91,U,3,-0.1522
0.0406,0.91,U,3,-0.0034
0.0605,0.91,L,3,-0.2044
0.1095,0.91,L,3,-0.2061
0.1584,0.91,L,3,-0.2801
0.206,0.91,L,3,-0.1691
0.3295,0.91,L,3,-0.1515
0.4349,0.91,L,3,-0.121
0.5604,0.91,L,3,-0.0358
