xc,yb,surf,section,cp
0.9651,0.28,U,1,-0.0175
0.8994,0.28,U,1,-0.0499
0.8302,0.28,U,1,-0.0793
0.7865,0.28,U,1,-0.1066
0.7449,0.28,U,1,-0.1351
0.6988,0.28,U,1,-0.1593
0.6041,0.28,U,1,-0.2157
0.5617,0.28,U,1,-0.2488
0.5154,0.28,U,1,-0.2702
0.4697,0.28,U,1,-0.3159
0.4213,0.28,U,1,-0.339
0.3798,0.28,U,1,-0.3675
0.3345,0.28,U,1,-0.3958
0.2912,0.28,U,1,-0.4204
0.2436,0.28,U,1,-0.4794
0.1998,0.28,U,1,-0.516
0.1759,0.28,U,1,-0.5394
0.1523,0.28,U,1,-0.641
0.1263,0.28,U,1,-0.719
0.1001,0.28,U,1,-0.8913
0.0748,0.28,U,1,-1.075
0.0513,0.28,U,1,-1.212
0.0188,0.28,U,1,-1.968
0.0386,0.28,L,1,0.4743
0.0793,0.28,L,1,0.3514
0.1201,0.28,L,1,0.3
0.1598,0.28,L,1,0.2383
0.1996,0.28,L,1,0.2082
0.2753,0.28,L,1,0.1611
0.3449,0.28,L,1,0.1086
0.4232,0.28,L,1,0.0714
0.4951,0.28,L,1,0.059
0.5671,0.28,L,1,0.0563
0.6411,0.28,L,1,0.0615
0.7156,0.28,L,1,0.0499
0.7886,0.28,L,1,0.0405
0.8611,0.28,L,1,0.0345
0.8982,0.62,U,2,-0.0817
0.8384,0.62,U,2,-0.1101
0.7874,0.62,U,2,-0.1353
0.7353,0.62,U,2,-0.159
0.6687,0.62,U,2,-0.1991
0.6137,0.62,U,2,-0.2368
0.4942,0.62,U,2,-0.3416
0.4423,0.62,U,2,-0.395
0.3818,0.62,U,2,-0.4546
0.326,0.62,U,2,-0.5953
0.2674,0.62,U,2,-0.7047
0.208,0.62,U,2,-0.8542
0.1779,0.62,U,2,-0.9572
0.1496,0.62,U,2,-1.083
0.1184,0.62,U,2,-1.259
0.0874,0.62,U,2,-1.385
0.0576,0.62,U,2,-1.455
0.0269,0.62,U,2,-1.579
0.0408,0.62,L,2,0.5125
0.0833,0.62,L,2,0.3776
0.1251,0.62,L,2,0.3194
0.1625,0.62,L,2,0.2524
0.2055,0.62,L,2,0.2136
0.2761,0.62,L,2,0.1511
0.3535,0.62,L,2,0.0944
0.4252,0.62,L,2,0.0574
0.4977,0.62,L,2,0.0473
0.572,0.62,L,2,0.0521
0.6464,0.62,L,2,0.0427
0.7193,0.62,L,2,0.0287
0.7945,0.62,L,2,0.025
0.8688,0.62,L,2,0.0098
0.8756,0.91,U,3,-0.4664
0.7267,0.91,U,3,-0.5661
0.6553,0.91,U,3,-0.5709
0.5821,0.91,U,3,-0.5947
0.5052,0.91,U,3,-0.64
0.4311,0.91,U,3,-0.6565
0.3627,0.91,U,3,-0.71
0.1719,0.91,U,3,-0.8885
0.1268,0.91,U,3,-0.9537
0.0869,0.91,U,3,-0.9904
0.0406,0.91,U,3,-1.008
0.0605,0.91,L,3,0.4157
0.1095,0.91,L,3,0.2469
0.1584,0.91,L,3,0.1602
0.206,0.91,L,3,0.0803
0.3295,0.91,L,3,0.0016
0.4349,0.91,L,3,-0.0146
0.5604,0.91,L,3,0.0061
