xc,yb,surf,section,cp
0.9651,0.28,U,1,-0.0081
0.8994,0.28,U,1,-0.0677
0.8302,0.28,U,1,-0.0476
0.7865,0.28,U,1,-0.0855
0.7449,0.28,U,1,-0.1119
0.6988,0.28,U,1,-0.1336
0.6041,0.28,U,1,-0.159
0.5617,0.28,U,1,-0.2143
0.5154,0.28,U,1,-0.2213
0.4697,0.28,U,1,-0.257
0.4213,0.28,U,1,-0.2819
0.3798,0.28,U,1,-0.3069
0.3345,0.28,U,1,-0.317
0.2912,0.28,U,1,-0.3453
0.2436,0.28,U,1,-0.3998
0.1998,0.28,U,1,-0.4305
0.1759,0.28,U,1,-0.4419
0.1523,0.28,U,1,-0.4911
0.1263,0.28,U,1,-0.5348
0.1001,0.28,U,1,-0.5796
0.0748,0.28,U,1,-0.7638
0.0513,0.28,U,1,-1.045
0.0188,0.28,U,1,-3.195
0.0386,0.28,L,1,0.4938
0.0793,0.28,L,1,0.3681
0.1201,0.28,L,1,0.3044
0.1598,0.28,L,1,0.2469
0.1996,0.28,L,1,0.2139
0.2753,0.28,L,1,0.168
0.3449,0.28,L,1,0.1096
0.4232,0.28,L,1,0.0699
0.4951,0.28,L,1,0.0928
0.5671,0.28,L,1,0.0828
0.6411,0.28,L,1,0.0794
0.7156,0.28,L,1,0.0756
0.7886,0.28,L,1,0.068
0.8611,0.28,L,1,0.0577
0.8982,0.62,U,2,-0.0607
0.8384,0.62,U,2,-0.0874
0.7874,0.62,U,2,-0.123
0.7353,0.62,U,2,-0.1551
0.6687,0.62,U,2,-0.1838
0.6137,0.62,U,2,-0.2089
0.4942,0.62,U,2,-0.267
0.4423,0.62,U,2,-0.3019
0.3818,0.62,U,2,-0.3185
0.326,0.62,U,2,-0.382
0.2674,0.62,U,2,-0.4388
0.208,0.62,U,2,-0.5227
0.1779,0.62,U,2,-0.6457
0.1496,0.62,U,2,-0.7936
0.1184,0.62,U,2,-1.008
0.0874,0.62,U,2,-1.193
0.0576,0.62,U,2,-1.398
0.0269,0.62,U,2,-1.693
0.0408,0.62,L,2,0.5226
0.0833,0.62,L,2,0.3924
0.1251,0.62,L,2,0.3264
0.1625,0.62,L,2,0.2676
0.2055,0.62,L,2,0.2212
0.2761,0.62,L,2,0.1663
0.3535,0.62,L,2,0.1039
0.4252,0.62,L,2,0.0842
0.4977,0.62,L,2,0.0784
0.572,0.62,L,2,0.0577
0.6464,0.62,L,2,0.068
0.7193,0.62,L,2,0.0532
0.7945,0.62,L,2,0.0502
0.8688,0.62,L,2,0.0131
0.8756,0.91,U,3,0.3623
0.7267,0.91,U,3,-0.4561
0.6553,0.91,U,3,0.4259
0.5821,0.91,U,3,-0.4095
0.5052,0.91,U,3,-0.4389
0.4311,0.91,U,3,-0.4132
0.3627,0.91,U,3,-0.4398
0.1719,0.91,U,3,-0.7718
0.1268,0.91,U,3,-1.032
0.0869,0.91,U,3,-1.23
0.0406,0.91,U,3,-1.341
0.0605,0.91,L,3,0.4184
0.1095,0.91,L,3,0.2559
0.1584,0.91,L,3,0.1609
0.206,0.91,L,3,0.0858
0.3295,0.91,L,3,0.036
0.4349,0.91,L,3,0.0232
0.5604,0.91,L,3,0.048
