xc,yb,surf,section,cp
0.9651,0.28,U,1,-0.0463
0.8994,0.28,U,1,-0.1037
0.8302,0.28,U,1,-0.0823
0.7865,0.28,U,1,-0.1191
0.7449,0.28,U,1,-0.1442
0.6988,0.28,U,1,-0.1643
0.6041,0.28,U,1,-0.1879
0.5617,0.28,U,1,-0.2413
0.5154,0.28,U,1,-0.2477
0.4697,0.28,U,1,-0.2802
0.4213,0.28,U,1,-0.3021
0.3798,0.28,U,1,-0.324
0.3345,0.28,U,1,-0.3302
0.2912,0.28,U,1,-0.3537
0.2436,0.28,U,1,-0.3982
0.1998,0.28,U,1,-0.422
0.1759,0.28,U,1,-0.4298
0.1523,0.28,U,1,-0.4679
0.1263,0.28,U,1,-0.5068
0.1001,0.28,U,1,-0.5446
0.0748,0.28,U,1,-0.6718
0.0513,0.28,U,1,-0.8352
0.0188,0.28,U,1,-2.804
0.0386,0.28,L,1,0.4011
0.0793,0.28,L,1,0.2702
0.1201,0.28,L,1,0.2097
0.1598,0.28,L,1,0.1617
0.1996,0.28,L,1,0.13
0.2753,0.28,L,1,0.0888
0.3449,0.28,L,1,0.0343
0.4232,0.28,L,1,-0.0021
0.4951,0.28,L,1,0.0248
0.5671,0.28,L,1,0.0192
0.6411,0.28,L,1,0.0197
0.7156,0.28,L,1,0.0187
0.7886,0.28,L,1,0.0133
0.8611,0.28,L,1,0.0061
0.8982,0.62,U,2,-0.0971
0.8384,0.62,U,2,-0.1195
0.7874,0.62,U,2,-0.1549
0.7353,0.62,U,2,-0.1876
0.6687,0.62,U,2,-0.2124
0.6137,0.62,U,2,-0.2377
0.4942,0.62,U,2,-0.2922
0.4423,0.62,U,2,-0.3283
0.3818,0.62,U,2,-0.3481
0.326,0.62,U,2,-0.3832
0.2674,0.62,U,2,-0.4232
0.208,0.62,U,2,-0.4553
0.1779,0.62,U,2,-0.5201
0.1496,0.62,U,2,-0.5686
0.1184,0.62,U,2,-0.6553
0.0874,0.62,U,2,-0.7985
0.0576,0.62,U,2,-1.09
0.0269,0.62,U,2,-2.635
0.0408,0.62,L,2,0.4607
0.0833,0.62,L,2,0.3113
0.1251,0.62,L,2,0.248
0.1625,0.62,L,2,0.1885
0.2055,0.62,L,2,0.1481
0.2761,0.62,L,2,0.0909
0.3535,0.62,L,2,0.0313
0.4252,0.62,L,2,0.0148
0.4977,0.62,L,2,0.0131
0.572,0.62,L,2,-0.0041
0.6464,0.62,L,2,0.0093
0.7193,0.62,L,2,-0.0019
0.7945,0.62,L,2,-0.0021
0.8688,0.62,L,2,-0.0351
0.8756,0.91,U,3,-0.2688
0.7267,0.91,U,3,-0.3202
0.6553,0.91,U,3,-0.3163
0.5821,0.91,U,3,-0.3096
0.5052,0.91,U,3,-0.3402
0.4311,0.91,U,3,-0.335
0.3627,0.91,U,3,-0.3382
0.1719,0.91,U,3,-0.5848
0.1268,0.91,U,3,-0.9888
0.0869,0.91,U,3,-1.331
0.0406,0.91,U,3,-1.501
0.0605,0.91,L,3,0.3664
0.1095,0.91,L,3,0.1908
0.1584,0.91,L,3,0.0947
0.206,0.91,L,3,0.0214
0.3295,0.91,L,3,-0.0271
0.4349,0.91,L,3,-0.0373
0.5604,0.91,L,3,-0.0088
