xc,yb,surf,section,cp
0.9651,0.28,U,1,0.0104
0.8994,0.28,U,1,-0.0149
0.8302,0.28,U,1,-0.0385
0.7865,0.28,U,1,-0.0622
0.7449,0.28,U,1,-0.0863
0.6988,0.28,U,1,-0.1067
0.6041,0.28,U,1,-0.1501
0.5617,0.28,U,1,-0.1753
0.5154,0.28,U,1,-0.1887
0.4697,0.28,U,1,-0.2204
0.4213,0.28,U,1,-0.2346
0.3798,0.28,U,1,-0.2444
0.3345,0.28,U,1,-0.2526
0.2912,0.28,U,1,-0.2616
0.2436,0.28,U,1,-0.2797
0.1998,0.28,U,1,-0.2906
0.1759,0.28,U,1,-0.2953
0.1523,0.28,U,1,-0.3058
0.1263,0.28,U,1,-0.325
0.1001,0.28,U,1,-0.3408
0.0748,0.28,U,1,-0.3935
0.0513,0.28,U,1,-0.4589
0.0188,0.28,U,1,-1.302
0.0386,0.28,L,1,0.2574
0.0793,0.28,L,1,0.1652
0.1201,0.28,L,1,0.1317
0.1598,0.28,L,1,0.0942
0.1996,0.28,L,1,0.0755
0.2753,0.28,L,1,0.0454
0.3449,0.28,L,1,0.0114
0.4232,0.28,L,1,-0.0092
0.4951,0.28,L,1,-0.0061
0.5671,0.28,L,1,0.0062
0.6411,0.28,L,1,0.0239
0.7156,0.28,L,1,0.0245
0.7886,0.28,L,1,0.0253
0.8611,0.28,L,1,0.0295
0.8982,0.62,U,2,-0.0356
0.8384,0.62,U,2,-0.0581
0.7874,0.62,U,2,-0.0817
0.7353,0.62,U,2,-0.1046
0.6687,0.62,U,2,-0.1347
0.6137,0.62,U,2,-0.1634
0.4942,0.62,U,2,-0.2201
0.4423,0.62,U,2,-0.2423
0.3818,0.62,U,2,-0.2618
0.326,0.62,U,2,-0.2825
0.2674,0.62,U,2,-0.3036
0.208,0.62,U,2,-0.3327
0.1779,0.62,U,2,-0.3505
0.1496,0.62,U,2,-0.3766
0.1184,0.62,U,2,-0.4178
0.0874,0.62,U,2,-0.4921
0.0576,0.62,U,2,-0.5755
0.0269,0.62,U,2,-1.614
0.0408,0.62,L,2,0.3173
0.0833,0.62,L,2,0.1959
0.1251,0.62,L,2,0.1511
0.1625,0.62,L,2,0.0964
0.2055,0.62,L,2,0.0723
0.2761,0.62,L,2,0.0375
0.3535,0.62,L,2,0.0022
0.4252,0.62,L,2,-0.0186
0.4977,0.62,L,2,-0.0104
0.572,0.62,L,2,0.0092
0.6464,0.62,L,2,0.0123
0.7193,0.62,L,2,0.0112
0.7945,0.62,L,2,0.0176
0.8688,0.62,L,2,0.0169
0.8756,0.91,U,3,-0.1253
0.7267,0.91,U,3,-0.1589
0.6553,0.91,U,3,-0.1817
0.5821,0.91,U,3,-0.1934
0.5052,0.91,U,3,-0.2096
0.4311,0.91,U,3,-0.224
0.3627,0.91,U,3,-0.2355
0.1719,0.91,U,3,-0.3148
0.1268,0.91,U,3,-0.4249
0.0869,0.91,U,3,-0.5474
0.0406,0.91,U,3,-1.445
0.0605,0.91,L,3,0.2539
0.1095,0.91,L,3,0.1023
0.1584,0.91,L,3,0.0391
0.206,0.91,L,3,-0.0129
0.3295,0.91,L,3,-0.0506
0.4349,0.91,L,3,-0.0482
0.5604,0.91,L,3,-0.0064
