xc,yb,surf,section,cp
0.9651,0.28,U,1,0.0104
0.8994,0.28,U,1,-0.0114
0.8302,0.28,U,1,-0.0322
0.7865,0.28,U,1,-0.047
0.7449,0.28,U,1,-0.0605
0.6988,0.28,U,1,-0.0668
0.6041,0.28,U,1,-0.1395
0.5617,0.28,U,1,-0.4495
0.5154,0.28,U,1,-0.6179
0.4697,0.28,U,1,-0.6096
0.4213,0.28,U,1,-0.5767
0.3798,0.28,U,1,-0.5581
0.3345,0.28,U,1,-0.5353
0.2912,0.28,U,1,-0.5206
0.2436,0.28,U,1,-0.5333
0.1998,0.28,U,1,-0.5228
0.1759,0.28,U,1,-0.4947
0.1523,0.28,U,1,-0.5124
0.1263,0.28,U,1,-0.5386
0.1001,0.28,U,1,-0.5733
0.0748,0.28,U,1,-1.035
0.0513,0.28,U,1,-1.164
0.0188,0.28,U,1,-1.182
0.0386,0.28,L,1,0.3949
0.0793,0.28,L,1,0.2831
0.1201,0.28,L,1,0.2353
0.1598,0.28,L,1,0.185
0.1996,0.28,L,1,0.1564
0.2753,0.28,L,1,0.1622
0.3449,0.28,L,1,0.0504
0.4232,0.28,L,1,0.0017
0.4951,0.28,L,1,-0.018
0.5671,0.28,L,1,-0.0109
0.6411,0.28,L,1,0.0082
0.7156,0.28,L,1,0.008
0.7886,0.28,L,1,0.0098
0.8611,0.28,L,1,0.0145
0.8982,0.62,U,2,-0.0518
0.8384,0.62,U,2,-0.071
0.7874,0.62,U,2,-0.0801
0.7353,0.62,U,2,-0.0832
0.6687,0.62,U,2,-0.0842
0.6137,0.62,U,2,-0.1063
0.4942,0.62,U,2,-0.7193
0.4423,0.62,U,2,-0.6915
0.3818,0.62,U,2,-0.6636
0.326,0.62,U,2,-0.6425
0.2674,0.62,U,2,-0.6326
0.208,0.62,U,2,-0.6834
0.1779,0.62,U,2,-0.8922
0.1496,0.62,U,2,-1.185
0.1184,0.62,U,2,-1.227
0.0874,0.62,U,2,-1.257
0.0576,0.62,U,2,-1.312
0.0269,0.62,U,2,-0.291
0.0408,0.62,L,2,0.4321
0.0833,0.62,L,2,0.2985
0.1251,0.62,L,2,0.2485
0.1625,0.62,L,2,0.1827
0.2055,0.62,L,2,0.1461
0.2761,0.62,L,2,0.0785
0.3535,0.62,L,2,0.0071
0.4252,0.62,L,2,-0.052
0.4977,0.62,L,2,-0.0649
0.572,0.62,L,2,-0.0331
0.6464,0.62,L,2,-0.0236
0.7193,0.62,L,2,-0.0181
0.7945,0.62,L,2,-0.0056
0.8688,0.62,L,2,-0.0047
0.8756,0.91,U,3,-0.2959
0.7267,0.91,U,3,-0.2367
0.6553,0.91,U,3,-0.2235
0.5821,0.91,U,3,-0.3482
0.5052,0.91,U,3,-0.5666
0.4311,0.91,U,3,-0.6206
0.3627,0.91,U,3,-1.079
0.1719,0.91,U,3,-1.3
0.1268,0.91,U,3,-1.358
0.0869,0.91,U,3,-0.291
0.0406,0.91,U,3,-0.291
0.0605,0.91,L,3,0.3328
0.1095,0.91,L,3,0.1687
0.1584,0.91,L,3,0.07
0.206,0.91,L,3,-0.0385
0.3295,0.91,L,3,-0.1637
0.4349,0.91,L,3,-0.19
0.5604,0.91,L,3,-0.117
