xc,yb,surf,section,cp
0.9651,0.28,U,1,0.0132
0.8994,0.28,U,1,-0.0296
0.8302,0.28,U,1,0.0023
0.7865,0.28,U,1,-0.0238
0.7449,0.28,U,1,-0.0405
0.6988,0.28,U,1,-0.0492
0.6041,0.28,U,1,-0.0476
0.5617,0.28,U,1,-0.0852
0.5154,0.28,U,1,-0.0722
0.4697,0.28,U,1,-0.0876
0.4213,0.28,U,1,-0.0855
0.3798,0.28,U,1,-0.0812
0.3345,0.28,U,1,-0.061
0.2912,0.28,U,1,-0.0527
0.2436,0.28,U,1,-0.054
0.1998,0.28,U,1,-0.0275
0.1759,0.28,U,1,-0.0111
0.1523,0.28,U,1,0.0042
0.1263,0.28,U,1,0.0021
0.1001,0.28,U,1,0.0254
0.0748,0.28,U,1,0.0521
0.0513,0.28,U,1,0.0958
0.0188,0.28,U,1,0.4003
0.0386,0.28,L,1,-0.2675
0.0793,0.28,L,1,-0.1715
0.1201,0.28,L,1,-0.1483
0.1598,0.28,L,1,-0.1295
0.1996,0.28,L,1,-0.1335
0.2753,0.28,L,1,-0.1197
0.3449,0.28,L,1,-0.1254
0.4232,0.28,L,1,-0.1252
0.4951,0.28,L,1,-0.0689
0.5671,0.28,L,1,-0.0469
0.6411,0.28,L,1,-0.0245
0.7156,0.28,L,1,-0.0062
0.7886,0.28,L,1,0.004
0.8611,0.28,L,1,0.0122
0.8982,0.62,U,2,0.0029
0.8384,0.62,U,2,-0.0073
0.7874,0.62,U,2,-0.035
0.7353,0.62,U,2,-0.0568
0.6687,0.62,U,2,-0.0662
0.6137,0.62,U,2,-0.0785
0.4942,0.62,U,2,-0.0886
0.4423,0.62,U,2,-0.098
0.3818,0.62,U,2,-0.0865
0.326,0.62,U,2,-0.0691
0.2674,0.62,U,2,-0.0548
0.208,0.62,U,2,-0.016
0.1779,0.62,U,2,-0.0262
0.1496,0.62,U,2,0.0015
0.1184,0.62,U,2,0.0143
0.0874,0.62,U,2,0.0625
0.0576,0.62,U,2,0.0972
0.0269,0.62,U,2,0.3666
0.0408,0.62,L,2,-0.331
0.0833,0.62,L,2,-0.2292
0.1251,0.62,L,2,-0.1875
0.1625,0.62,L,2,-0.1416
0.2055,0.62,L,2,-0.1376
0.2761,0.62,L,2,-0.1296
0.3535,0.62,L,2,-0.1282
0.4252,0.62,L,2,-0.1047
0.4977,0.62,L,2,-0.0716
0.572,0.62,L,2,-0.0617
0.6464,0.62,L,2,-0.0275
0.7193,0.62,L,2,-0.0187
0.7945,0.62,L,2,-0.0052
0.8688,0.62,L,2,-0.0203
0.8756,0.91,U,3,-0.0308
0.7267,0.91,U,3,-0.0424
0.6553,0.91,U,3,-0.0666
0.5821,0.91,U,3,-0.0614
0.5052,0.91,U,3,-0.0722
0.4311,0.91,U,3,-0.0882
0.3627,0.91,U,3,-0.0784
0.1719,0.91,U,3,-0.0301
0.1268,0.91,U,3,0.0212
0.0869,0.91,U,3,0.038
0.0406,0.91,U,3,0.2351
0.0605,0.91,L,3,-0.3031
0.1095,0.91,L,3,-0.1843
0.1584,0.91,L,3,-0.1599
0.206,0.91,L,3,-0.1481
0.3295,0.91,L,3,-0.1048
0.4349,0.91,L,3,-0.0808
0.5604,0.91,L,3,-0.0199
