xc,yb,surf,section,cp
0.9651,0.28,U,1,-0.0096
0.8994,0.28,U,1,-0.0351
0.8302,0.28,U,1,-0.0585
0.7865,0.28,U,1,-0.0822
0.7449,0.28,U,1,-0.1076
0.6988,0.28,U,1,-0.1283
0.6041,0.28,U,1,-0.1722
0.5617,0.28,U,1,-0.1981
0.5154,0.28,U,1,-0.2132
0.4697,0.28,U,1,-0.244
0.4213,0.28,U,1,-0.2622
0.3798,0.28,U,1,-0.2693
0.3345,0.28,U,1,-0.2751
0.2912,0.28,U,1,-0.2852
0.2436,0.28,U,1,-0.3047
0.1998,0.28,U,1,-0.321
0.1759,0.28,U,1,-0.3194
0.1523,0.28,U,1,-0.3334
0.1263,0.28,U,1,-0.347
0.1001,0.28,U,1,-0.3658
0.0748,0.28,U,1,-0.4206
0.0513,0.28,U,1,-0.4852
0.0188,0.28,U,1,-1.315
0.0386,0.28,L,1,0.2399
0.0793,0.28,L,1,0.1461
0.1201,0.28,L,1,0.1078
0.1598,0.28,L,1,0.0637
0.1996,0.28,L,1,0.0507
0.2753,0.28,L,1,0.0231
0.3449,0.28,L,1,-0.0129
0.4232,0.28,L,1,-0.0336
0.4951,0.28,L,1,-0.0305
0.5671,0.28,L,1,-0.0172
0.6411,0.28,L,1,0.0007
0.7156,0.28,L,1,0.0017
0.7886,0.28,L,1,0.0033
0.8611,0.28,L,1,0.0083
0.8982,0.62,U,2,-0.0552
0.8384,0.62,U,2,-0.0802
0.7874,0.62,U,2,-0.1019
0.7353,0.62,U,2,-0.1253
0.6687,0.62,U,2,-0.1558
0.6137,0.62,U,2,-0.1863
0.4942,0.62,U,2,-0.2425
0.4423,0.62,U,2,-0.2664
0.3818,0.62,U,2,-0.2877
0.326,0.62,U,2,-0.3047
0.2674,0.62,U,2,-0.3299
0.208,0.62,U,2,-0.3594
0.1779,0.62,U,2,-0.3764
0.1496,0.62,U,2,-0.4021
0.1184,0.62,U,2,-0.4397
0.0874,0.62,U,2,-0.4968
0.0576,0.62,U,2,-0.5819
0.0269,0.62,U,2,-1.391
0.0408,0.62,L,2,0.3003
0.0833,0.62,L,2,0.1745
0.1251,0.62,L,2,0.1293
0.1625,0.62,L,2,0.0727
0.2055,0.62,L,2,0.0428
0.2761,0.62,L,2,0.0154
0.3535,0.62,L,2,-0.0208
0.4252,0.62,L,2,-0.0411
0.4977,0.62,L,2,-0.0348
0.572,0.62,L,2,-0.0141
0.6464,0.62,L,2,-0.0098
0.7193,0.62,L,2,-0.0107
0.7945,0.62,L,2,-0.0039
0.8688,0.62,L,2,-0.0021
0.8756,0.91,U,3,-0.1451
0.7267,0.91,U,3,-0.1812
0.6553,0.91,U,3,-0.2026
0.5821,0.91,U,3,-0.2143
0.5052,0.91,U,3,-0.2317
0.4311,0.91,U,3,-0.2465
0.3627,0.91,U,3,-0.256
0.1719,0.91,U,3,-0.3375
0.1268,0.91,U,3,-0.4393
0.0869,0.91,U,3,-0.5824
0.0406,0.91,U,3,-1.435
0.0605,0.91,L,3,0.2365
0.1095,0.91,L,3,0.0824
0.1584,0.91,L,3,0.0158
0.206,0.91,L,3,-0.0377
0.3295,0.91,L,3,-0.0779
0.4349,0.91,L,3,-0.0829
0.5604,0.91,L,3,-0.0264
