xc,yb,surf,section,cp
0.9651,0.28,U,1,0.0104
0.8994,0.28,U,1,-0.008
0.8302,0.28,U,1,-0.0246
0.7865,0.28,U,1,-0.0348
0.7449,0.28,U,1,-0.0439
0.6988,0.28,U,1,-0.0597
0.6041,0.28,U,1,-0.2776
0.5617,0.28,U,1,-0.7088
0.5154,0.28,U,1,-0.6938
0.4697,0.28,U,1,-0.684
0.4213,0.28,U,1,-0.6536
0.3798,0.28,U,1,-0.6355
0.3345,0.28,U,1,-0.6179
0.2912,0.28,U,1,-0.6077
0.2436,0.28,U,1,-0.6051
0.1998,0.28,U,1,-0.5942
0.1759,0.28,U,1,-0.5919
0.1523,0.28,U,1,-0.5739
0.1263,0.28,U,1,-0.6395
0.1001,0.28,U,1,-0.8728
0.0748,0.28,U,1,-1.267
0.0513,0.28,U,1,-1.307
0.0188,0.28,U,1,-1.301
0.0386,0.28,L,1,0.4712
0.0793,0.28,L,1,0.3537
0.1201,0.28,L,1,0.3069
0.1598,0.28,L,1,0.2453
0.1996,0.28,L,1,0.2145
0.2753,0.28,L,1,0.2051
0.3449,0.28,L,1,0.1
0.4232,0.28,L,1,0.0481
0.4951,0.28,L,1,0.0238
0.5671,0.28,L,1,0.0217
0.6411,0.28,L,1,0.0311
0.7156,0.28,L,1,0.0231
0.7886,0.28,L,1,0.0204
0.8611,0.28,L,1,0.0212
0.8982,0.62,U,2,-0.0512
0.8384,0.62,U,2,-0.0596
0.7874,0.62,U,2,-0.0682
0.7353,0.62,U,2,-0.0824
0.6687,0.62,U,2,-0.1265
0.6137,0.62,U,2,-0.2238
0.4942,0.62,U,2,-0.7902
0.4423,0.62,U,2,-0.7593
0.3818,0.62,U,2,-0.7468
0.326,0.62,U,2,-0.7971
0.2674,0.62,U,2,-0.9026
0.208,0.62,U,2,-1.267
0.1779,0.62,U,2,-1.305
0.1496,0.62,U,2,-1.33
0.1184,0.62,U,2,-1.347
0.0874,0.62,U,2,0.2783
0.0576,0.62,U,2,-0.2783
0.0269,0.62,U,2,-0.2783
0.0408,0.62,L,2,0.4959
0.0833,0.62,L,2,0.3665
0.1251,0.62,L,2,0.3113
0.1625,0.62,L,2,0.2472
0.2055,0.62,L,2,0.2056
0.2761,0.62,L,2,0.1333
0.3535,0.62,L,2,0.0596
0.4252,0.62,L,2,-0.0013
0.4977,0.62,L,2,-0.0224
0.572,0.62,L,2,-0.0055
0.6464,0.62,L,2,-0.0087
0.7193,0.62,L,2,-0.0148
0.7945,0.62,L,2,-0.0049
0.8688,0.62,L,2,-0.0058
0.8756,0.91,U,3,-0.4468
0.7267,0.91,U,3,-0.8487
0.6553,0.91,U,3,-1.013
0.5821,0.91,U,3,-1.184
0.5052,0.91,U,3,-1.209
0.4311,0.91,U,3,-1.189
0.3627,0.91,U,3,-1.21
0.1719,0.91,U,3,-0.2783
0.1268,0.91,U,3,-0.2783
0.0869,0.91,U,3,-0.2783
0.0406,0.91,U,3,-0.2783
0.0605,0.91,L,3,0.3909
0.1095,0.91,L,3,0.23
0.1584,0.91,L,3,0.1195
0.206,0.91,L,3,0.0235
0.3295,0.91,L,3,0.1117
0.4349,0.91,L,3,0.1506
0.5604,0.91,L,3,-0.1047
